name,4330M (180-200KSI),4330M (180-200KSI),301(FH),301(FH),4330M (220-240 KSI),4330M (220-240 KSI),4340(260-280 ksi),4340(260-280 ksi),15-5 PH(150-170 KSI),15-5 PH(150-170 KSI),15-5 PH(180-200)&4340M(275-300K,15-5 PH(180-200)&4340M(275-300K,17-4 PH (180-200 KSI),17-4 PH (180-200 KSI)
axis,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$
188,0.24016062216062184,206.66203821598106,0.012437269116116114,130.32376715314993,0.28035142835142723,47.53270209701516,0.28491825158491774,32.99999999999918,0.18086896420229664,98.57424350523864,0.2524705658038989,42.999999999998934,0.27808284474951,27.010036430410064
189,0.24155509355509325,206.27291196019553,0.012478348648648649,130.32346704864537,0.2817297297297286,47.513592048263824,0.28635778635778586,32.99999999999918,0.18204633204633117,98.2036894244382,0.2538996138996137,42.999999999998934,0.27953667953667816,27.01471934987207
190,0.2429495649495646,205.88424850438204,0.01251942818118118,130.32316694414092,0.28310803110803,47.495368562592205,0.2877973211306539,32.99999999999918,0.18322369989036566,97.83167574908447,0.25532866199532844,42.999999999998934,0.28099051432384625,27.018622924612576
191,0.244344036344036,205.4960425969682,0.012560507713713712,130.32286683963642,0.2844863324863314,47.47812428897842,0.28923685590352205,32.99999999999918,0.18440106773440018,97.45850511900287,0.2567577100910432,42.999999999998934,0.28244434911101435,27.02177949577492
192,0.24573850773850742,205.10827709745863,0.012601587246246247,130.32256673513191,0.28586463386463273,47.461949682141466,0.2906763906763902,32.99999999999918,0.18557843557843468,97.08447075786297,0.25818675818675796,42.999999999998934,0.2838981838981825,27.024223965595176
193,0.24713297913297877,204.72092297643542,0.012642666778778778,130.3222666306274,0.2872429352429341,47.446933002541094,0.29211592544925824,32.99999999999918,0.18675580342246917,96.70985647317836,0.25961580628247277,42.999999999998934,0.2853520186853506,27.02599379740217
194,0.24852745052745018,204.33393931555787,0.01268374631131131,130.3219665261229,0.28862123662123546,47.433160316377915,0.29355546022212636,32.99999999999918,0.1879331712665037,96.33493665630678,0.26104485437818753,42.999999999998934,0.2868058534725187,27.027129015617472
195,0.24992192192192159,203.9472733075624,0.012724825843843844,130.3216664216184,0.28999953799953687,47.420715495593285,0.2949949949949945,32.99999999999918,0.18911053911053818,95.95997628245003,0.2624739024739023,42.999999999998934,0.28825968825968684,27.027672205755408
196,0.251316393316393,203.56086025626294,0.012765905376376376,130.32136631711387,0.29137783937783823,47.40968021786942,0.29643452976786255,32.99999999999918,0.1902879069545727,95.58523091065405,0.26390295056961705,42.999999999998934,0.28971352304685494,27.02766851442304
197,0.25271086471086435,203.17462357655043,0.012806984908908907,130.3210662126094,0.2927561407561396,47.40027637763036,0.2978740645407307,32.99999999999918,0.1914652747986072,95.2109466838088,0.2653319986653318,42.999999999998934,0.29116735783402303,27.02716564932019
198,0.25410533610533576,202.78861591240283,0.012848064441441442,130.32076610810486,0.29413444213444095,47.392932683451136,0.2993135993135988,32.99999999999918,0.1926426426426417,94.83736032864839,0.26676104676104656,42.999999999998934,0.2926211926211912,27.02621387923941
199,0.25549980749980716,202.40275968679413,0.012889143973973973,130.3204660036004,0.2955127435127423,47.38764913533172,0.30075313408646687,32.99999999999918,0.19382001048667621,94.46469915575105,0.2681900948567613,42.999999999998934,0.2940750274083593,27.024866034066015
200,0.2568942788942785,202.0169160939926,0.012930223506506505,130.32016589909588,0.29689104489104373,47.38442573327216,0.302192668859335,32.99999999999918,0.1949973783307107,94.09318105953905,0.2696191429524761,42.999999999998934,0.2955288621955274,27.02317750477806
201,0.2582887502887499,201.63093522645656,0.01297130303903904,130.31986579459138,0.2982693462693451,47.3832624772724,0.3036322036322031,32.99999999999918,0.19617474617474523,93.72301451827877,0.27104819104819083,42.999999999998934,0.2969826969826955,27.021206243446347
202,0.25968322168322133,201.244656074834,0.01301238257157157,130.31956569008688,0.29964764764764645,47.38415936733247,0.3050717384050712,32.99999999999918,0.19735211401877972,93.35439859408066,0.2724772391439056,42.999999999998934,0.2984365317698636,27.01901276323443
203,0.2610776930776927,200.85790652796257,0.013053462104104102,130.31926558558234,0.3010259490259478,47.387116403452374,0.3065112731779393,32.99999999999918,0.19852948186281422,92.9875229328994,0.27390628723962035,42.999999999998934,0.2998903665570317,27.016660138398603
204,0.2624721644721641,200.47050337286962,0.013094541636636637,130.31896548107787,0.3024042504042492,47.392133585632095,0.3079508079508074,32.99999999999918,0.19970684970684874,92.62256776453356,0.2753353353353351,42.999999999998934,0.30134420134419987,27.014214004287915
205,0.2638666358666355,200.08225229477236,0.013135621169169168,130.31866537657336,0.3037825517825506,47.399210913871656,0.3093903427236755,32.99999999999918,0.20088421755088323,92.25970390262593,0.27676438343104987,42.999999999998934,0.30279803613136796,27.011742557344153
206,0.26526110726110685,199.69294787707764,0.0131767007017017,130.31836527206886,0.30516085316085195,47.40834838817103,0.3108298774965436,32.99999999999918,0.20206158539491773,91.89909274466339,0.2781934315267646,42.999999999998934,0.30425187091853606,27.00931655510186
207,0.26665557865557826,199.3023736013821,0.013217780234234235,130.31806516756436,0.3065391545391533,47.41915314515379,0.31226941226941174,32.99999999999918,0.20323895323895225,91.5408862719769,0.2796224796224794,42.999999999998934,0.30570570570570416,27.007009316188327
208,0.26805005005004967,198.91030184747203,0.013258859766766766,130.31776506305982,0.3079174559174547,47.43137658384893,0.3137089470422798,32.99999999999918,0.20441632108298674,91.1852270497415,0.28105152771819414,42.999999999998934,0.3071595404928723,27.00489672032358
209,0.2694445214445211,198.51649389332349,0.013299939299299297,130.31746495855532,0.30929575729575604,47.44493773965075,0.31514848181514793,32.99999999999918,0.20559368892702126,90.83224822697628,0.2824805758139089,42.999999999998934,0.3086133752800404,27.003057208320406
210,0.27083899283899243,198.12069991510234,0.013341018831831832,130.3171648540508,0.31067405867405745,47.45975346959476,0.31658801658801605,32.99999999999918,0.20677105677105576,90.48406297769449,0.28390962390962365,42.999999999998934,0.3100672100672085,27.001571782084334
211,0.27223346423346384,197.722658987164,0.013382098364364364,130.31686474954634,0.3120523600523588,47.47573845235775,0.3180275513608841,32.99999999999918,0.20794842461509025,90.14058966271462,0.28533867200533847,42.999999999998934,0.31152104485437665,27.000524004613634
212,0.27362793562793525,197.3220990820538,0.013423177896896895,130.31656464504184,0.3134306614306602,47.49280518825775,0.31946708613375224,32.99999999999918,0.20912579245912477,89.80140885061789,0.2867677201010532,42.999999999998934,0.31297487964154475,26.999999999999332
213,0.2750224070224066,196.91887594704903,0.01346425742942943,130.31626454053733,0.31480896280896153,47.51086399925398,0.32090662090662037,32.99999999999918,0.2103031603031593,89.46610110998557,0.288196768196768,42.999999999998934,0.31442871442871284,26.999999999999332
214,0.276416878416878,196.51628476107433,0.013505336961961961,130.3159644360328,0.3161872641872629,47.52982302894695,0.32234615567948843,32.99999999999918,0.21148052814719379,89.13424700939885,0.28962581629248274,42.999999999998934,0.315882549215881,26.999999999999332
215,0.2778113498113494,196.11452199182227,0.013546416494494493,130.3156643315283,0.3175655655655643,47.54958824257837,0.32378569045235656,32.99999999999918,0.21265789599122828,88.80542711743898,0.2910548643881975,42.999999999998934,0.3173363840030491,26.999999999999332
216,0.27920582120582077,195.71378673904954,0.013587496027027027,130.3153642270238,0.3189438669438657,47.57006342703121,0.3252252252252247,32.99999999999918,0.21383526383526277,88.47922200268717,0.29248391248391226,42.999999999998934,0.3187902187902172,26.999999999999332
217,0.2806002926002922,195.31428073457684,0.013628575559559559,130.3150641225193,0.32032216832216703,47.59115019082962,0.32666475999809275,32.99999999999918,0.21501263167929727,88.1552122337247,0.293912960579627,42.999999999998934,0.32024405357738533,26.999999999999332
218,0.2819947639947636,194.91592166142348,0.01366965509209209,130.3147640180148,0.3217004697004684,47.61274796413909,0.32810429477096087,32.99999999999918,0.21618999952333182,87.83297837913274,0.29534200867534177,42.999999999998934,0.32169788836455343,26.999999999999332
219,0.28338923538923494,194.51862787313837,0.013710734624624625,130.3144639135103,0.32307877107876976,47.634753998766264,0.329543829543829,32.99999999999918,0.2173673673673663,87.51210100749256,0.29677105677105653,42.999999999998934,0.3231517231517215,26.999999999999332
220,0.28478370678370635,194.1226985819439,0.013751814157157156,130.31416380900578,0.32445707245707117,47.65706336815903,0.33098336431669706,32.99999999999918,0.2185447352114008,87.19216068738541,0.2982001048667713,42.999999999998934,0.3246055579388897,26.999999999999332
221,0.28617817817817776,193.72843300006235,0.013792893689689688,130.31386370450127,0.32583537383537253,47.679568967406546,0.3324228990895652,32.99999999999918,0.2197221030554353,86.87273798739245,0.29962915296248605,42.999999999998934,0.3260593927260578,26.999999999999332
222,0.2875726495726491,193.33613033971605,0.013833973222222223,130.31356359999674,0.3272136752136739,47.70216151323919,0.3338624338624333,32.99999999999918,0.2208994708994698,86.553413476095,0.3010582010582008,42.999999999998934,0.32751322751322587,26.999999999999332
223,0.2889671209671205,192.94608981312726,0.013875052754754754,130.31326349549227,0.32859197659197525,47.724729544028555,0.3353019686353014,32.99999999999918,0.22207683874350434,86.23376772207422,0.30248724915391556,42.999999999998934,0.328967062300394,26.999999999999332
224,0.2903615923615919,192.55861063251828,0.013916132287287285,130.31296339098776,0.32997027797027667,47.747159419787536,0.3367415034081695,32.99999999999918,0.22325420658753883,85.91338129391137,0.3039162972496303,42.999999999998934,0.3304208970875621,26.999999999999332
225,0.29175606375606333,192.17399201011145,0.01395721181981982,130.31266328648329,0.33134857934857803,47.76933532217017,0.3381810381810376,32.99999999999918,0.22443157443157333,85.59289975126839,0.3053453453453451,42.999999999998934,0.3318747318747302,26.999999999999332
226,0.2931505351505347,191.79253315812912,0.013998291352352352,130.31236318197872,0.3327268807268794,47.79113925447182,0.3396205729539057,32.99999999999918,0.22560894227560782,85.27301231773077,0.30677439344105983,42.999999999998934,0.33332856666189836,26.999999999999332
227,0.2945450065450061,191.41453328879348,0.014039370884884883,130.31206307747422,0.33410518210518075,47.812451041629025,0.3410601077267738,32.99999999999918,0.22678631011964231,84.95357779244864,0.3082034415367746,42.999999999998934,0.33478240144906646,26.999999999999332
228,0.2959394779394775,191.04029161432686,0.014080450417417418,130.31176297296977,0.3354834834834821,47.833148330219586,0.34249964249964193,32.99999999999918,0.22796367796367686,84.63446248930121,0.30963248963248935,42.999999999998934,0.33623623623623455,26.999999999999332
229,0.29733394933394885,190.67010734695165,0.01412152994994995,130.31146286846524,0.33686178486178353,47.853106588462545,0.34393917727251,32.99999999999918,0.22914104580771136,84.31444781442711,0.31106153772820416,42.999999999998934,0.33769007102340265,26.999999999999332
230,0.29872842072842026,190.3042796988901,0.01416260948248248,130.31116276396074,0.3382400862400849,47.872199106218154,0.3453787120453781,32.99999999999918,0.23031841365174585,83.99098200435124,0.3124905858239189,42.999999999998934,0.3391439058105708,26.999999999999332
231,0.30012289212289167,189.94127620469848,0.014203689015015012,130.31086265945623,0.33961838761838625,47.890296994987956,0.3468182468182462,32.99999999999918,0.23149578149578035,83.66449134585056,0.3139196339196337,42.999999999998934,0.3405977405977389,26.999999999999332
232,0.301517363517363,189.58042305460606,0.014244768547547547,130.3105625549517,0.3409966889966876,47.90726918791464,0.3482577815911143,32.99999999999918,0.23267314933981484,83.33539392781539,0.31534868201534844,42.999999999998934,0.342051575384907,26.999999999999332
233,0.30291183491183443,189.22166711507845,0.014285848080080078,130.31026245044723,0.342374990374989,47.92298243978225,0.34969731636398244,32.99999999999918,0.2338505171838494,83.00409964124972,0.3167777301110632,42.999999999998934,0.34350541017207514,26.999999999999332
234,0.30430630630630584,188.86494578506682,0.01432692761261261,130.3099623459427,0.3437532917532904,47.93730132701596,0.3511368511368505,32.99999999999918,0.23502788502788388,82.671010179271,0.31820677820677795,42.999999999998934,0.34495924495924324,26.999999999999332
235,0.3057007777007772,188.50995340635728,0.014368007145145145,130.30966224143822,0.34513159313159175,47.950088247682224,0.3525763859097186,32.99999999999918,0.23620525287191838,82.33651903711026,0.3196358263024927,42.999999999998934,0.34641307974641133,26.999999999999332
236,0.3070952490952486,188.15524432044992,0.014409086677677676,130.30936213693371,0.3465098945098931,47.96131054066239,0.35401592068258675,32.99999999999918,0.23738262071595287,82.0010115121121,0.32106487439820747,42.999999999998934,0.3478669145335795,26.999999999999332
237,0.30848972048972,187.80096653739625,0.014450166210210207,130.3090620324292,0.3478881958881945,47.971214418277974,0.3554554554554548,32.99999999999918,0.23855998855998736,81.66486470373458,0.3224939224939222,42.999999999998934,0.3493207493207476,26.999999999999332
238,0.3098841918841914,187.44725164294107,0.014491245742742742,130.3087619279247,0.34926649726649583,47.980597404480896,0.35689499022832294,32.99999999999918,0.23973735640402186,81.32844751354938,0.323922970589637,42.999999999998934,0.3507745841079157,26.999999999999332
239,0.31127866327866277,187.09421479852222,0.014532325275275274,130.30846182342017,0.35064479864479725,47.989542697501626,0.35833452500119106,32.99999999999918,0.2409147242480564,80.99212064524167,0.32535201868535174,42.999999999998934,0.35222841889508383,26.999999999999332
240,0.3126731346731342,186.7419547412708,0.014573404807807805,130.3081617189157,0.3520231000230986,47.99799482700606,0.35977405977405913,32.99999999999918,0.2420920920920909,80.65623660461019,0.3267810667810665,42.999999999998934,0.3536822536822519,26.999999999999332
241,0.3140676060676056,186.3905537840112,0.01461448434034034,130.3078616144112,0.3534014014014,48.00590269527812,0.36121359454692725,32.99999999999918,0.2432694599361254,80.3211396995672,0.32821011487678126,42.999999999998934,0.35513608846942,26.999999999999332
242,0.31546207746207694,186.0400778152607,0.014655563872872871,130.30756150990672,0.35477970277970133,48.013219577219594,0.3626531293197954,32.99999999999918,0.2444468277801599,79.98716604013855,0.329639162972496,42.999999999998934,0.35658992325658817,26.999999999999332
243,0.31685654885654835,185.69057629923006,0.014696643405405403,130.30726140540216,0.3561580041580027,48.019903120350314,0.36409266409266344,32.99999999999918,0.24562419562419438,79.65464353846355,0.33106821106821077,42.999999999998934,0.35804375804375627,26.999999999999332
244,0.31825102025101976,185.34208227582312,0.014737722937937937,130.30696130089768,0.3575363055363041,48.02591534480799,0.36553219886553157,32.99999999999918,0.24680156346822893,79.32202488739442,0.33249725916392553,42.999999999998934,0.35949759283092436,26.999999999999332
245,0.3196454916454911,184.99463739301643,0.014778802470470469,130.30666119639315,0.35891460691460547,48.031222643348336,0.3669717336383997,32.99999999999918,0.24797893131226342,78.98920659613759,0.3339263072596403,42.999999999998934,0.3609514276180925,26.999999999999332
246,0.3210399630399625,184.64880288707133,0.014819882003003,130.30636109188868,0.36029290829290683,48.03579578134502,0.36841126841126776,32.99999999999918,0.24915629915629792,78.65621078322137,0.33535535535535504,42.999999999998934,0.3624052624052606,26.999999999999332
247,0.3224344344344339,184.3046413601623,0.014860961535535535,130.30606098738414,0.3616712096712082,48.039609896789635,0.3698508031841359,32.99999999999918,0.2503336670003324,78.32304385455832,0.33678440345106986,42.999999999998934,0.3638590971924287,26.999999999999332
248,0.3238289058289053,183.9622011474863,0.014902041068068066,130.30576088287964,0.36304951104950955,48.04264450029178,0.371290337957004,32.99999999999918,0.2515110348443669,77.98969650344527,0.3382134515467846,42.999999999998934,0.3653129319795968,26.999999999999332
249,0.3252233772233767,183.62151631726252,0.014943120600600598,130.30546077837514,0.36442781242781097,48.04488347507894,0.37272987272987207,32.99999999999918,0.2526884026884014,77.65614371056334,0.3396424996424994,42.999999999998934,0.36676676676676495,26.999999999999332
250,0.3266178486178481,183.28260667073252,0.014984200133133133,130.30516067387066,0.36580611380611233,48.04631507699663,0.3741694075027402,32.99999999999918,0.2538657705324359,77.322344743978,0.34107154773821413,42.999999999998934,0.36822060155393305,26.999999999999332
251,0.3280123200123195,182.94547774216022,0.015025279665665664,130.30486056936613,0.3671844151844137,48.04693193450827,0.3756089422756083,32.99999999999918,0.2550431383764704,76.98821323298412,0.3425005958339289,42.999999999998934,0.36967443634110114,26.999999999999332
252,0.32940679140679086,182.6101207988317,0.015066359198198195,130.30456046486162,0.36856271656271505,48.04673104869526,0.3770484770484764,32.99999999999918,0.2562205062205049,76.65312931911049,0.34392964392964365,42.999999999998934,0.3711282711282693,26.999999999999332
253,0.33080126280126226,182.27651284105548,0.01510743873073073,130.30426036035712,0.3699410179410164,48.04571379325693,0.3784880118213445,32.99999999999918,0.2573978740645394,76.31709059741952,0.3453586920253584,42.999999999998934,0.3725821059154374,26.999999999999332
254,0.33219573419573367,181.94461660216228,0.015148518263263262,130.30396025585262,0.37131931931931783,48.043885914510604,0.37992754659421263,32.99999999999918,0.25857524190857395,75.98007646941868,0.34678774012107316,42.999999999998934,0.3740359407026055,26.999999999999332
255,0.333590205590205,181.61451257565287,0.015189597795795793,130.3036601513481,0.3726976206976192,48.04125753139153,0.3813670813670807,32.99999999999918,0.25975260975260844,75.64204814306032,0.3482167882167879,42.999999999998934,0.37548977548977364,26.999999999999332
256,0.33498467698467643,181.2867416066613,0.015230677328328328,130.30336004684364,0.37407592207592055,48.037843135452924,0.3828066161399488,32.99999999999918,0.26092997759664294,75.30294863274186,0.3496458363125027,42.999999999998934,0.37694361027694173,26.999999999999332
257,0.33637914837914784,180.96162703955332,0.01527175686086086,130.3030599423391,0.3754542234542219,48.033661590865954,0.38424615091281694,32.99999999999918,0.26210734544067743,74.96270275930559,0.35107488440821744,42.999999999998934,0.3783974450641098,26.999999999999332
258,0.3377736197736192,180.63999818156736,0.01531283639339339,130.3027598378346,0.3768325248325233,48.02873613441975,0.385685685685685,32.99999999999918,0.2632847132847119,74.62241596936374,0.3525039325039322,42.999999999998934,0.379851279851278,26.999999999999332
259,0.3391680911680906,180.3218433583775,0.015353915925925925,130.30245973333007,0.3782108262108247,48.02309437552139,0.38712522045855313,32.99999999999918,0.2644620811287465,74.28427443368813,0.35393298059964695,42.999999999998934,0.3813051146384461,26.999999999999332
260,0.340562562562562,180.00714532532322,0.015394995458458457,130.3021596288256,0.37958912758912605,48.01676829619591,0.38856475523142125,32.99999999999918,0.26563944897278097,73.94860344625567,0.3553620286953617,42.999999999998934,0.38275894942561417,26.999999999999332
261,0.34195703395703336,179.69588126740985,0.015436074990990988,130.30185952432106,0.3809674289674274,48.00979425108631,0.3900042900042893,32.99999999999918,0.26681681681681546,73.61572245311493,0.35679107679107647,42.999999999998934,0.3842127842127823,26.999999999999332
262,0.34335150535150477,179.388022799308,0.015477154523523523,130.30155941981658,0.3823457303457288,48.00221296745354,0.39144382477715745,32.99999999999918,0.26799418466084995,73.2859450523861,0.3582201248867912,42.999999999998934,0.3856666189999504,26.999999999999332
263,0.3447459767459762,179.083535965354,0.015518234056056054,130.30125931531208,0.38372403172403013,47.994069545176494,0.39288335955002557,32.99999999999918,0.26917155250488445,72.95957899426084,0.359649172982506,42.999999999998934,0.3871204537871185,26.999999999999332
264,0.3461404481404476,178.78238123954972,0.015559313588588586,130.30095921080755,0.38510233310233155,47.985413456752035,0.39432289432289364,32.99999999999918,0.270348920348919,72.63692618100256,0.36107822107822074,42.999999999998934,0.38857428857428666,26.999999999999332
265,0.34753491953491894,178.4845135255626,0.01560039312112112,130.30065910630307,0.3864806344806329,47.976298547294995,0.39576242909576176,32.99999999999918,0.2715262881929535,72.31828266694617,0.3625072691739355,42.999999999998934,0.39002812336145476,26.999999999999332
266,0.34892939092939035,178.18988215672556,0.015641472653653652,130.30035900179854,0.3878589358589343,47.96678303453813,0.3972019638686299,32.99999999999918,0.272703656036988,72.00393865849821,0.3639363172696503,42.999999999998934,0.39148195814862286,26.999999999999332
267,0.35032386232386176,177.8984308960373,0.015682552186186183,130.30005889729404,0.38923723723723563,47.95672383545081,0.39864149864149795,32.99999999999918,0.2738810238810225,71.69417851413682,0.36536536536536507,42.999999999998934,0.39293579293579095,26.999999999999332
268,0.3517183337183331,177.6100979361619,0.01572363171871872,130.29975879278956,0.390615538615537,47.94574882866985,0.40008103341436607,32.99999999999918,0.27505839172505697,71.38928074441169,0.3667944134610798,42.999999999998934,0.3943896277229591,26.999999999999332
269,0.3531128051128045,177.32465342724473,0.01576471125125125,130.29945868828506,0.3919938399938384,47.93355276101678,0.4015205681872342,32.99999999999918,0.2762357595690915,71.08951801194416,0.3682234615567946,42.999999999998934,0.3958434625101272,26.999999999999332
270,0.3545072765072759,177.04195233868552,0.01580579078378378,130.29915858378055,0.39337214137213977,47.9202027415186,0.40296010296010226,32.99999999999918,0.277413127413126,70.79515713142712,0.36965250965250934,42.999999999998934,0.3972972972972953,26.999999999999332
271,0.3559017479017473,176.76188682101375,0.015846870316316316,130.29885847927602,0.39475044275044113,47.90576587920232,0.4043996377329704,32.99999999999918,0.2785904952571605,70.50645906962512,0.3710815577482241,42.999999999998934,0.39875113208446344,26.999999999999332
272,0.3572962192962187,176.48434266731203,0.015887949848848847,130.29855837477152,0.3961287441287425,47.89030928309492,0.4058391725058385,32.99999999999918,0.279767863101195,70.22367894537425,0.37251060584393886,42.999999999998934,0.40020496687163154,26.999999999999332
273,0.3586906906906901,176.209199313216,0.01592902938138138,130.298258270267,0.39750704550704385,47.87390006222343,0.4072787072787066,32.99999999999918,0.2809452309452295,69.94706602958222,0.3739396539396536,42.999999999998934,0.40165880165879964,26.999999999999332
274,0.36008516208516145,175.9363298369144,0.015970108913913914,130.29795816576254,0.39888534688534527,47.85660532561486,0.4087182420515747,32.99999999999918,0.28212259878926405,69.67686374522833,0.3753687020353684,42.999999999998934,0.4031126364459678,26.999999999999332
275,0.36147963347963286,175.66560095914923,0.016011188446446445,130.29765806125803,0.40026364826364663,47.83849218229618,0.4101577768244428,32.99999999999918,0.28329996663329854,69.41330966736344,0.37679775013108313,42.999999999998934,0.4045664712331359,26.999999999999332
276,0.36287410487410426,175.39687304321527,0.016052267978978976,130.29735795675353,0.401641949641948,47.81962774129441,0.4115973115973109,32.99999999999918,0.28447733447733303,69.1566355231101,0.3782267982267979,42.999999999998934,0.406020306020304,26.999999999999332
277,0.3642685762685757,175.13000009496062,0.01609334751151151,130.29705785224903,0.40302025102024935,47.80007911163655,0.413036846370179,32.99999999999918,0.2856547023213675,68.90706719166235,0.37965584632251265,42.999999999998934,0.40747414080747213,26.999999999999332
278,0.365663047663047,174.86482976278648,0.016134427044044043,130.2967577477445,0.4043985523985507,47.77991340234963,0.41447638114304713,32.99999999999918,0.286832070165402,68.6648247042859,0.3810848944182274,42.999999999998934,0.4089279755946402,26.999999999999332
279,0.36705751905751843,174.601203337647,0.016175506576576574,130.29645764324002,0.40577685377685213,47.7591977224606,0.4159159159159152,32.99999999999918,0.2880094380094365,68.430122244318,0.38251394251394216,42.999999999998934,0.4103818103818083,26.999999999999332
280,0.36845199045198984,174.3389557530496,0.01621658610910911,130.29615753873549,0.4071551551551535,47.73799918099651,0.4173554506887833,32.99999999999918,0.28918680585347106,68.20316814716756,0.3839429906096569,42.999999999998934,0.41183564516897647,26.999999999999332
281,0.3698464618464612,174.07791558505454,0.01625766564164164,130.295857434231,0.40853345653345485,47.71638488698433,0.41879498546165145,32.99999999999918,0.29036417369750556,67.98179696214385,0.3853720387053717,42.999999999998934,0.41328947995614457,26.999999999999332
282,0.3712409332409326,173.81790505227545,0.01629874517417417,130.29555732972653,0.4099117579117562,47.6944219494511,0.4202345202345195,32.99999999999918,0.29154154154154005,67.76437861031428,0.38680108680108644,42.999999999998934,0.41474331474331266,26.999999999999332
283,0.372635404635404,173.55874001587895,0.016339824706706706,130.29525722522197,0.4112900592900576,47.672177477423794,0.42167405500738764,32.99999999999918,0.29271890938557454,67.54953819978977,0.3882301348968012,42.999999999998934,0.4161971495304808,26.999999999999332
284,0.37402987602987536,173.3002299795847,0.016380904239239238,130.29495712071747,0.412668360668359,47.64971857992941,0.4231135897802557,32.99999999999918,0.29389627722960904,67.33724044420073,0.389659182992516,42.999999999998934,0.4176509843176489,26.999999999999332
285,0.37542434742434677,173.04217808966544,0.01642198377177177,130.29465701621297,0.41404666204666035,47.627112365994975,0.42455312455312383,32.99999999999918,0.2950736450736436,67.12742450709814,0.39108823108823076,42.999999999998934,0.419104819104817,26.999999999999332
286,0.3768188188188182,172.78438113494718,0.016463063304304304,130.29435691170846,0.4154249634249617,47.60442594464747,0.42599265932599195,32.99999999999918,0.2962510129176781,66.92000400195352,0.3925172791839455,42.999999999998934,0.4205586538919851,26.999999999999332
287,0.37821329021328953,172.5266295468089,0.016504142836836835,130.294056807204,0.4168032648032631,47.58172642491391,0.42743219409886,32.99999999999918,0.2974283807617126,66.71486699215889,0.3939463272796603,42.999999999998934,0.42201248867915325,26.999999999999332
288,0.37960776160776094,172.26870739918246,0.016545222369369367,130.29375670269945,0.41818156618156443,47.55908091582129,0.42887172887172814,32.99999999999918,0.29860574860574707,66.51187599102686,0.39537537537537504,42.999999999998934,0.42346632346632135,26.999999999999332
289,0.38100223300223235,172.01072247036785,0.0165863019019019,130.29345659819495,0.41955986755986585,47.53655652639664,0.43031126364459626,32.99999999999918,0.29978311644978156,66.31086796179055,0.3968044234710898,42.999999999998934,0.42492015825348944,26.999999999999332
290,0.38239670439670376,171.75287158102464,0.016627381434434433,130.29315649369047,0.4209381689381672,47.51422036566692,0.43175079841746433,32.99999999999918,0.3009604842938161,66.11165431760357,0.39823347156680455,42.999999999998934,0.4263739930406576,26.999999999999332
291,0.3837911757911751,171.49501702507882,0.016668460966966964,130.29285638918594,0.4223164703164686,47.49213954265916,0.43319033319033245,32.99999999999918,0.3021378521378506,65.91402092154021,0.3996625196625193,42.999999999998934,0.4278278278278257,26.999999999999332
292,0.3851856471856465,171.2370173710738,0.0167095404994995,130.29255628468144,0.42369477169476993,47.47038116640037,0.4346298679632006,32.99999999999918,0.3033152199818851,65.71772808659514,0.40109156775823407,42.999999999998934,0.4292816626149938,26.999999999999332
293,0.3865801185801179,170.97872746216984,0.01675062003203203,130.29225618017696,0.42507307307307135,47.449012345917524,0.43606940273606865,32.99999999999918,0.3044925878259196,65.52251057568365,0.4025206158539488,42.999999999998934,0.43073549740216194,26.999999999999332
294,0.3879745899745893,170.7199984161443,0.016791699564564562,130.29195607567243,0.4264513744513727,47.42810019023765,0.43750893750893677,32.99999999999918,0.3056699556699541,65.32807760164155,0.4039496639496636,42.999999999998934,0.43218933218933003,26.999999999999332
295,0.3893690613690607,170.4606776253919,0.016832779097097097,130.29165597116798,0.42782967582967407,47.40771180838776,0.4389484722818049,32.99999999999918,0.30684732351398863,65.13411282722521,0.40537871204537834,42.999999999998934,0.43364316697649813,26.999999999999332
296,0.3907635327635321,170.2006087569241,0.016873858629629628,130.29135586666342,0.42920797720797543,47.387914309394816,0.44038800705467296,32.99999999999918,0.30802469135802313,64.94027436511148,0.4068077601410931,42.999999999998934,0.4350970017636663,26.999999999999332
297,0.39215800415800345,169.93963175236982,0.01691493816216216,130.29105576215892,0.4305862785862768,47.36877480228585,0.4418275418275411,32.99999999999918,0.3092020592020576,64.74619477789783,0.40823680823680786,42.999999999998934,0.4365508365508344,26.999999999999332
298,0.39355247555247486,169.6773585576366,0.016956017694694694,130.29075565765444,0.4319645799645782,47.350360396087844,0.4432670766004092,32.99999999999918,0.3103794270460921,64.55148107810217,0.4096658563325226,42.999999999998934,0.43800467133800247,26.999999999999332
299,0.39494694694694626,169.41235431432355,0.016997097227227226,130.2904555531499,0.43334288134287957,47.332738199827844,0.44470661137327727,32.99999999999918,0.3115567948901266,64.35571472816305,0.4110949044282374,42.999999999998934,0.4394585061251706,26.999999999999332
