name,4330M(180-200KSI),4330M(180-200KSI),15-5 PH ( 150-170 KSI),15-5 PH ( 150-170 KSI),15-5_PH(180-200KSI),15-5_PH(180-200KSI),17-4_PH(180-200KSI),17-4_PH(180-200KSI),4130(150-170_KSI),4130(150-170_KSI),301(FH),301(FH),4130(180-200 KSI),4130(180-200 KSI),4330_M(220-240KSI),4330_M(220-240KSI),4340M(275-300KSI),4340M(275-300KSI),4340(260-280KSI),4340(260-280KSI)
axis,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$
152,0.26148580977077074,311.28893890985785,0.26465925384844174,233.47696633026433,0.26383680943843846,150.1386406249038,0.24738522345045044,67.56077150549034,0.10428536618018018,268.07974640509843,-0.014049136856154528,144.21052631578544,0.017926405938101662,106.31578947368138,0.2355165976106106,80.56323953815252,0.2312853392512513,56.9227152415903,0.2389822251731732,46.15289257224417
153,0.2628682733153153,310.5517976055469,0.2660092524957377,232.7464938199393,0.2651813972702703,149.00225936085184,0.2487460437297297,66.83167287611741,0.10445580689189189,268.07807807026364,-0.013987671882408853,144.21052631578544,0.01816553395500745,106.31578947368138,0.23688823952252253,80.56247433124616,0.23270026769369373,56.93751944446593,0.2403944482072072,46.15893847893494
154,0.26425073685985984,309.806061115093,0.2673592511430336,232.02631161455855,0.2665259851021021,147.88860244579513,0.250106864009009,66.1064740471344,0.1046262476036036,268.07640973542885,-0.013926206908663176,144.21052631578544,0.018404661971913244,106.31578947368138,0.23825988143443444,80.56164791701647,0.23411519613613618,56.952488004326916,0.24180667124124125,46.16533671674213
155,0.2656332004044044,309.05331475022615,0.26870924979032956,231.31613484874634,0.26787057293393396,146.79835245644986,0.25146768428828825,65.38574963056489,0.10479668831531531,268.07474140059395,-0.013864741934917501,144.21052631578544,0.018643789988819038,106.31578947368138,0.23963152334634635,80.56078342227065,0.2355301245785786,56.96755643426479,0.2432188942752753,46.1720851218172
156,0.26701566394894893,308.29516766089955,0.27005924843762547,230.61562839690077,0.2692151607657658,145.73213746944472,0.25282850456756756,64.67000736312552,0.10496712902702703,268.07307306575916,-0.013803276961171826,144.21052631578544,0.018882918005724832,106.31578947368138,0.24100316525825827,80.55990488349354,0.23694505302102106,56.98265934374056,0.2446311173093093,46.17918059372022
157,0.26839812749349345,307.53325283528847,0.2714092470849214,229.92440687319407,0.2705597485975976,144.69053106132077,0.2541893248468468,63.959688106226125,0.10513756973873874,268.0714047309243,-0.013741811987426151,144.21052631578544,0.019122046022630627,106.31578947368138,0.24237480717017018,80.55903724684785,0.23835998146346352,56.997730438584746,0.24604334034334335,46.186619095420035
158,0.26978059103803803,306.769227099791,0.2727592457322174,229.24203463157278,0.27190433642942946,143.67405230853137,0.2555501451261261,63.255165845969664,0.10530801045045045,268.0697363960895,-0.013680347013680474,144.21052631578544,0.01936117403953642,106.31578947368138,0.2437464490820821,80.55820636817396,0.23977490990590594,57.01270252099737,0.2474555633773774,46.194395653294144
159,0.27116305458258255,306.0047711190278,0.2741092443795133,228.5680257657572,0.2732489242612613,142.6831657874424,0.25691096540540537,62.55674769315227,0.10547845116216216,268.0680680612546,-0.013618882039934799,144.21052631578544,0.019600302056442215,106.31578947368138,0.245118090993994,80.55743901299005,0.2411898383483484,57.027507489547936,0.2488677864114114,46.202504357128724
160,0.27254551812712713,305.2415893958422,0.27545924302680924,227.90184410924206,0.27459351209309313,141.71836514587628,0.2582717856846847,61.864673883263194,0.10564889187387387,268.0663997264198,-0.013557417066189124,144.21052631578544,0.01983943007334801,106.31578947368138,0.24648973290590592,80.55676285649201,0.24260476679079085,57.0420763391755,0.25028000944544543,46.21093836011872
161,0.27392798167167165,304.4814102713001,0.27680924167410514,227.242903235296,0.27593809992492496,140.78337142691765,0.2596326059639639,61.17911777648486,0.10581933258558558,268.064731391585,-0.013495952092443447,144.21052631578544,0.020078558090253804,106.31578947368138,0.24786137481781784,80.55620648355352,0.24401969523323327,57.05633916118849,0.25169223247947947,46.21968987886769
162,0.2753104452162162,303.7259859246899,0.2781592403214011,226.59056645696188,0.2772826877567568,139.87797704402135,0.26099342624324323,60.50637759796935,0.1059897732972973,268.06306305675014,-0.013434487118697772,144.21052631578544,0.0203176861071596,106.31578947368138,0.24923301672972975,80.55579938872594,0.24543462367567573,57.07022514326499,0.2531044555135135,46.22875019338791
163,0.27669290876076075,302.97709237352274,0.27950923896869706,225.9441468270564,0.27862727558858863,139.0019346647248,0.2623542465225225,59.84820017178301,0.106160214009009,268.0613947219153,-0.013373022144952097,144.21052631578544,0.020556814124065393,106.31578947368138,0.25060465864164166,80.5555719762385,0.24684955211811815,57.08366256945247,0.25451667854754756,46.23810964710037
164,0.27807537230530527,302.2365294735322,0.28085923761599296,225.30290713817072,0.27997186342042046,138.1549572106484,0.2637150668018018,59.205535511895164,0.10633065472072072,268.0597263870805,-0.013311557171206422,144.21052631578544,0.020795942140971187,106.31578947368138,0.2519763005535535,80.55555555999803,0.2482644805605606,57.096578820167935,0.2559289015815816,46.247757646834735
165,0.27945783584984984,301.5061209186747,0.2822092362632889,224.67104273026544,0.2813164512522523,137.33671785749505,0.26507588708108104,58.579292903703205,0.10650109543243243,268.05805805224566,-0.013250092197460745,144.21052631578544,0.021035070157876975,106.31578947368138,0.25334794246546544,80.55555555999803,0.24967940900300306,57.1089003721979,0.2573411246156156,46.257682662829374
166,0.28084029939439437,300.7877142411291,0.2835592349105849,224.04912233058434,0.28266103908408413,136.54685003505062,0.26643670736036035,57.97034090403267,0.10667153614414414,268.0563897174108,-0.01318862722371507,144.21052631578544,0.02127419817478277,106.31578947368138,0.25471958437737735,80.55555555999803,0.25109433744544546,57.12055279869834,0.25875334764964963,46.26790821797153
167,0.28222276293893894,300.0831808112969,0.2849092335578808,223.43704881936475,0.28400562691591597,135.77638169286237,0.2677975276396396,57.37950734113719,0.10684197685585585,268.0547213825759,-0.013127162249969395,144.21052631578544,0.021513326191688564,106.31578947368138,0.25609122628928926,80.55555555999803,0.2525092658878879,57.131460769194774,0.2601655706836837,46.279075421215545
168,0.28360522648348346,299.3944158378022,0.28625923220517674,222.83469597881864,0.2853502147477478,135.00752397142523,0.2691583479189189,56.80757931469855,0.10701241756756756,268.05305304774106,-0.01306569727622372,144.21052631578544,0.021752454208594358,106.31578947368138,0.2574628682012012,80.55555555999803,0.25392419433033037,57.141548049582184,0.2615777937177177,46.29106776383349
169,0.28498769002802804,298.7237192229393,0.28760923085247264,222.24190849313254,0.28669480257957963,134.23641461983206,0.27051916819819816,56.25530319582657,0.10718285827927927,268.05138471290627,-0.013004232302478044,144.21052631578544,0.021991582225500152,106.31578947368138,0.2588345101131131,80.55555555999803,0.2553391227727728,57.15073750212507,0.26299001675175177,46.30377076637869
170,0.28637015357257256,298.07315623277475,0.2889592294997686,221.65850194846723,0.28803939041141147,133.45906000482705,0.27187998847747746,55.72338462705934,0.10735329899099098,268.0497163780714,-0.012942767328732369,144.21052631578544,0.022230710242405947,106.31578947368138,0.260206152025025,80.55555555999803,0.2567540512152153,57.15911778157944,0.2644022397857858,46.31707197868554
171,0.2877526171171171,297.44291195088357,0.29030922814706456,221.08426283295822,0.2893839782432433,132.6713351108058,0.2732408087567567,55.21248852236289,0.1075237397027027,268.04804804323663,-0.012881302354986694,144.21052631578544,0.02246983825931174,106.31578947368138,0.2615777939369369,80.55555555999803,0.25816897965765767,57.16703933923698,0.2658144628198198,46.33086097986957
172,0.28913508066166166,296.82027309847916,0.29165922679436046,220.51894853671521,0.29072856607507513,131.8689835398154,0.274601629036036,54.72323906713146,0.10769418041441442,268.0463797084018,-0.012819837381241019,144.21052631578544,0.022708966276217536,106.31578947368138,0.26294943584884883,80.55555555999803,0.2595839081001001,57.17450045254154,0.26722668585385384,46.345029378327474
173,0.2905175442062062,296.20499668903255,0.2930092254416564,219.96228735182265,0.29207315390690697,131.05750866881604,0.2759624493153153,54.25621971818742,0.10786462112612613,268.044711373567,-0.012758372407495342,144.21052631578544,0.02294809429312333,106.31578947368138,0.26432107776076075,80.55555555999803,0.2609988365425426,57.18150061883813,0.2686389088878879,46.35947081173703
174,0.29190000775075076,295.5968063625048,0.2943592240889523,219.41397847233935,0.2934177417387388,130.255148326904,0.2773232695945946,53.81197320378119,0.10803506183783784,268.04304303873215,-0.012696907433749667,144.21052631578544,0.023187222310029124,106.31578947368138,0.26569271967267266,80.55555555999803,0.26241376498498503,57.188040555372936,0.2700511319219219,46.37408094705718
175,0.2932824712952953,294.99539238534675,0.2957092227362483,218.8736919942986,0.29476232957057064,129.46151987404596,0.27868408987387383,53.39100152359136,0.10820550254954955,268.04137470389725,-0.012635442460003992,144.21052631578544,0.02342635032693492,106.31578947368138,0.2670643615845846,80.55555555999803,0.2638286934274275,57.19412219929333,0.27146335495595597,46.38875748052802
176,0.2946649348398398,294.4004116504995,0.29705922138354424,218.34106891570818,0.29610691740240247,128.67622521346587,0.28004491015315314,52.98112374333493,0.10837594326126126,268.0397063690625,-0.012573977486258317,144.21052631578544,0.023665478343840713,106.31578947368138,0.2684360034964965,80.55555555999803,0.2652436218698699,57.199748707647906,0.27287557798999,46.403400137670715
177,0.2960473983843844,293.81148767739415,0.29840922003084014,217.81572113655037,0.2974515052342343,127.89500119576641,0.2814057304324324,52.580716595189976,0.10854638397297298,268.03803803422755,-0.01251251251251264,144.21052631578544,0.0239046063607465,106.31578947368138,0.2698076454084084,80.55555555999803,0.26665855031231234,57.204924457386355,0.274287801024024,46.41791067328762
178,0.2974298619289289,293.2282106119519,0.2997592186781361,217.29723145878182,0.29879609306606614,127.11775510092616,0.2827665507117117,52.188359356443144,0.10871682468468469,268.0363696993928,-0.012451047538766965,144.21052631578544,0.024143734377652295,106.31578947368138,0.2711792873203203,80.55555555999803,0.2680734787547548,57.209655045359604,0.27570002405805805,46.4321928714622
179,0.2988123254734735,292.65105703963576,0.30110921732543205,216.78515358633385,0.30014068089789797,126.3446259678511,0.28412737099099095,51.802542528383825,0.1088872653963964,268.0347013645579,-0.01238958256502129,144.21052631578544,0.02438286239455809,106.31578947368138,0.27255092923223223,80.55555555999803,0.26948840719719724,57.21394728831976,0.2771122470920921,46.446152545559066
180,0.300194789018018,292.0819741968602,0.30245921597272796,216.27901212511208,0.3014852687297298,125.57571998986084,0.28548819127027025,51.42166783630401,0.10905770610810811,268.0330330297231,-0.012328117591275615,144.21052631578544,0.024621990411463884,106.31578947368138,0.27392257114414414,80.55555555999803,0.2709033356396397,57.21780922292007,0.27852447012612613,46.45969753822392
181,0.3015772525625625,291.52089056197053,0.3038092146200239,215.77830258299673,0.30282985656156164,124.81111051468886,0.2868490115495495,51.044266635348706,0.10922814681981982,268.0313646948883,-0.012266652617529938,144.21052631578544,0.024861118428369678,106.31578947368138,0.27529421305605606,80.55555555999803,0.27231826408208215,57.221250105715,0.2799366931601602,46.47273772138366
182,0.3029597161071071,290.9677131589119,0.3051592132673198,215.28249136984246,0.3041744443933935,124.05083804448233,0.2882098318288288,50.682106328786084,0.10939858753153153,268.0296963600534,-0.012205187643784263,144.21052631578544,0.025100246445275472,106.31578947368138,0.276665854967968,80.55555555999803,0.27373319252452455,57.22428041316019,0.2813489161941942,46.48518499624624
183,0.3043421796516516,290.42232755722904,0.3065092119146158,214.79101579747837,0.3055190322252253,123.29491023580219,0.28957065210810806,50.33517881462416,0.10956902824324324,268.0280280252186,-0.012143722670038588,144.21052631578544,0.025339374462181267,106.31578947368138,0.2780374968798799,80.55555555999803,0.275148120966967,57.226911841612434,0.28276113922822826,46.496953293300834
184,0.3057246431961962,289.88459787206637,0.30785921056191173,214.30235930130567,0.3068636200570571,122.54330189962316,0.29093147238738737,50.00343805575294,0.10973946895495496,268.0263596903838,-0.012082257696292913,144.21052631578544,0.02557850247908706,106.31578947368138,0.2794091387917918,80.55555555999803,0.27656304940940946,57.22915730732974,0.28417336226226225,46.50795857231769
185,0.3071071067407407,289.3543667641678,0.30920920920920764,213.81577853021898,0.3082082078888889,121.79595500133361,0.2922922926666666,49.686800079944504,0.10990990966666667,268.0246913555489,-0.012020792722547236,144.21052631578544,0.025817630495992856,106.31578947368138,0.28078078070370366,80.55555555999803,0.2779779778518519,57.23103094647128,0.2855855852962963,46.51811882234818
186,0.30848957028528523,288.8314554398769,0.3105592078565036,213.33079356622653,0.30955279572072075,121.0527786607357,0.2936531129459459,49.38514297985301,0.11008035037837838,268.0230230207141,-0.011959327748801561,144.21052631578544,0.02605675851289865,106.31578947368138,0.2821524226156156,80.55555555999803,0.27939290629429436,57.23254811509739,0.28699780833033034,46.527354061724864
187,0.3098720338298298,288.31566365113713,0.31190920650379955,212.8468903496534,0.3108973835525526,120.31364915204543,0.2950139332252252,49.098306913014554,0.11025079109009009,268.0213546858793,-0.011897862775055886,144.21052631578544,0.026295886529804444,106.31578947368138,0.2835240645275275,80.55555555999803,0.28080783473673676,57.23372538916961,0.2884100313643644,46.53558633806138
188,0.31125449737437433,287.8064763928357,0.31325920515109545,212.36352067914115,0.3122419713843844,119.57840990389244,0.2963747535045045,48.82482204550932,0.1104212318018018,268.0196863510444,-0.011836397801310211,144.21052631578544,0.02653501454671024,106.31578947368138,0.2848957064394394,80.55555555999803,0.2822227631791792,57.23458056455064,0.2898222543983984,46.5429447237852
189,0.3126369609189189,287.30174996467105,0.3146092037983914,211.88010221164842,0.31358655921621625,118.84687149932014,0.29773557378378374,48.56363476376839,0.11059167251351351,268.01801801620957,-0.011774932827564534,144.21052631578544,0.026774142563616026,106.31578947368138,0.2862673483513513,80.55555555999803,0.28363769162162167,57.235132657004385,0.29123447743243247,46.54943100495031
190,0.3140194244634634,286.80154747263765,0.31595920244568737,211.39601846245014,0.3149311470480481,118.11881167578579,0.29909639406306304,48.314800854256056,0.11076211322522522,268.0163496813747,-0.01171346785381886,144.21052631578544,0.02701327058052182,106.31578947368138,0.28763899026326323,80.55555555999803,0.2850526200640641,57.2354019021959,0.29264670046646646,46.555008261558044
191,0.315401888008008,286.3064974422158,0.3173092010929833,210.91061880513826,0.3162757348798799,117.39397532516023,0.3004572143423423,48.078328462332564,0.11093255393693693,268.01468134654,-0.011652002880073184,144.21052631578544,0.027252398597427615,106.31578947368138,0.28901063217517514,80.55555555999803,0.2864675485065066,57.23540975569144,0.2940589235005005,46.55964253948221
192,0.3167843515525525,285.8171583038858,0.31865919974027923,210.42321847162142,0.31762032271171176,116.67207449372819,0.3018180346216216,47.85417809225426,0.11110299464864865,268.0130130117051,-0.011590537906327508,144.21052631578544,0.02749152661433341,106.31578947368138,0.29038227408708706,80.55555555999803,0.287882476948949,57.23517889295844,0.29547114653453455,46.563302850469
193,0.31816681509709704,285.3336474185175,0.32000919838757513,209.9330985521249,0.3189649105435436,115.94897367290984,0.30317885490090085,47.64198960196117,0.11127343536036036,268.01134467687024,-0.011529072932581833,144.21052631578544,0.027730654631239204,106.31578947368138,0.29175391599899897,80.55555555999803,0.2892974053913914,57.234733209365494,0.2968833695685686,46.56596117213706
194,0.3195492786416416,284.85605513032755,0.3213591970348711,209.43950599519076,0.3203094983753754,115.22427554032404,0.30453967518018016,47.439117902642515,0.11144387607207207,268.00967634203545,-0.011467607958836157,144.21052631578544,0.027969782648144998,106.31578947368138,0.2931255579109109,80.55555555999803,0.2907123338338339,57.2340978201824,0.29829559260260263,46.56759244797752
195,0.32093174218618614,284.3844447668799,0.32270919568216705,208.94694569298613,0.32165408620720726,114.49822725287123,0.3059004954594594,47.245008426179226,0.11161431678378378,268.00800800720054,-0.011406142985090482,144.21052631578544,0.028208910665050792,106.31578947368138,0.2944971998228228,80.55555555999803,0.29212726227627633,57.23329906058012,0.2997078156366366,46.568174587353894
196,0.3223142057307307,283.9188526390854,0.32405919432946295,208.45630687339596,0.3229986740390391,113.7710242839567,0.3072613157387387,47.059048795175414,0.11178475749549549,268.00633967236575,-0.011344678011344806,144.21052631578544,0.028448038681956587,106.31578947368138,0.2958688417347347,80.55555555999803,0.2935421907187188,57.232364485630804,0.30112003867067066,46.56768846550215
197,0.32369666927527524,283.4592880412023,0.3254091929767589,207.9676033153169,0.3243432618708709,113.0430141261047,0.30862213601801797,46.88056882295849,0.1119551982072072,268.00467133753097,-0.01128321303759913,144.21052631578544,0.02868716669886238,106.31578947368138,0.2972404836466466,80.55555555999803,0.29495711916116124,57.23132287030778,0.3025322617047047,46.56611792353069
198,0.3250791328198198,283.0057332508357,0.3267591916240548,207.48083793438272,0.32568784970270276,112.3151564265232,0.3099829562972973,46.70884051357902,0.11212563891891891,268.0030030026961,-0.011221748063853456,144.21052631578544,0.028926294715768176,106.31578947368138,0.29861212555855854,80.55555555999803,0.29637204760360364,57.23020420948554,0.30394448473873875,46.56344976842036
199,0.32646159636436434,282.55814352893805,0.32810919027135077,206.9960027829645,0.3270324375345346,111.58763340501318,0.3113437765765765,46.543078061810824,0.11229607963063062,268.0013346678613,-0.01116028309010778,144.21052631578544,0.02916542273267397,106.31578947368138,0.29998376747047045,80.55555555999803,0.2977869760460461,57.22903971793979,0.3053567077727728,46.55967377302448
200,0.32784405990890886,282.11644711980864,0.32945918891864673,206.51307905017023,0.3283770253663664,110.86057946206408,0.31270459685585583,46.382437853151025,0.11246652034234234,267.9996663330264,-0.011098818116362104,144.21052631578544,0.029404550749579764,106.31578947368138,0.30135540938238237,80.55555555999803,0.29920190448848855,57.227861830347386,0.30676893080680684,46.55478267606874
201,0.32922652345345343,281.6805452510944,0.33080918756594263,206.0320370618452,0.32972161319819826,110.13408117885403,0.3140654171351351,46.22601846381987,0.11263696105405405,267.99799799819164,-0.011037353142616429,144.21052631578544,0.02964367876648556,106.31578947368138,0.3027270512942943,80.55555555999803,0.300616832930931,57.22670420128637,0.3081811538408408,46.548772182151325
202,0.33060898699799796,281.25031213378855,0.3321591862132386,205.55283628057177,0.3310662010300301,109.40817731724965,0.3154262374144144,46.07286066076089,0.11280740176576576,267.99632966335673,-0.010975888168870754,144.21052631578544,0.029882806783391346,106.31578947368138,0.3040986932062062,80.55555555999803,0.30203176137337345,57.22560170523597,0.30959337687487487,46.54164096174282
203,0.33199145054254253,280.8243289423983,0.3335091848605345,205.07542530566948,0.33241078886186193,108.68285881980623,0.31678705769369364,45.92285776596332,0.11297784247747747,267.99466132852194,-0.010914423195125079,144.21052631578544,0.03012193480029714,106.31578947368138,0.3054703351181181,80.55555555999803,0.30344668981581585,57.22459043657658,0.3110055999089089,46.533390651186274
204,0.33337391408708705,280.4019777662859,0.33485918350783045,204.59974187319497,0.33375537669369376,107.95806880976755,0.31814787797297295,45.77953480162018,0.11314828318918918,267.99299299368704,-0.010852958221379402,144.21052631578544,0.030361062817202935,106.31578947368138,0.30684197703003,80.55555555999803,0.3048616182582583,57.223707709589796,0.31241782294294296,46.524025852697164
205,0.3347563776316316,279.982839913801,0.3362091821551264,204.125712855942,0.3350999645255256,107.23370259106602,0.3195086982522522,45.64249047946741,0.11331872390090089,267.99132465885214,-0.010791493247633727,144.21052631578544,0.03060019083410873,106.31578947368138,0.30821361894194194,80.55555555999803,0.30627654670070076,57.22299205845838,0.313830045976977,46.5135541343634
206,0.33613884117617615,279.56646400087425,0.3375591808024223,203.65325426344143,0.33644455235735743,106.50960764832256,0.3208695185315315,45.51128564722857,0.1134891646126126,267.9896563240174,-0.010730028273888052,144.21052631578544,0.030839318851014524,106.31578947368138,0.30958526085385385,80.55555555999803,0.3076914751431432,57.22248323726627,0.31524226901101104,46.50198603014536
207,0.33752130472072067,279.1523659510174,0.33890917944971827,203.18227124196153,0.33778914018918926,105.78558364684672,0.32223033881081076,45.38544328861486,0.11365960532432431,267.9879879891826,-0.010668563300142377,144.21052631578544,0.031078446867920318,106.31578947368138,0.31095690276576576,80.55555555999803,0.30910640358558567,57.22222221999859,0.31665449204504503,46.48933503987582
208,0.33890376826526525,278.7397400703954,0.3402591780970142,202.71265807450737,0.3391337280210211,105.06138243263665,0.32359115909009006,45.2644485233252,0.11383004603603603,267.9863196543477,-0.0106070983263967,144.21052631578544,0.031317574884826116,106.31578947368138,0.3123285446776777,80.55555555999803,0.31052133202802806,57.22222221999859,0.3180667150790791,46.47561762925999
209,0.34028623180980977,278.32787120511585,0.34160917674431013,202.24429818082132,0.3404783158528529,104.33766736378713,0.3249519793693693,45.147748607046076,0.11400048674774774,267.9846513195129,-0.010545633352651025,144.21052631578544,0.0315567029017319,106.31578947368138,0.3137001865895896,80.55555555999803,0.3119362604704705,57.22222221999859,0.3194789381131131,46.460853229875596
210,0.34166869535435435,277.9162490737601,0.3429591753916061,201.7770641173829,0.3418229036846847,103.62038120726139,0.3263127996486486,45.0347529314517,0.11417092745945945,267.9829829846781,-0.01048416837890535,144.21052631578544,0.031795830918637705,106.31578947368138,0.3150718285015015,80.5558523646394,0.31335118891291297,57.22222221999859,0.32089116114714716,46.445064239172716
211,0.34305115889889887,277.50432858353736,0.344309174038902,201.31081757740873,0.34316749151651654,102.9100975585109,0.3276736199279279,44.92483302420387,0.11434136817117116,267.9813146498432,-0.010422703405159675,144.21052631578544,0.03203495893554349,106.31578947368138,0.3164434704134134,80.55654941517318,0.3147661173553554,57.22222221999859,0.3223033841811812,46.42827602047388
212,0.3444336224434434,277.0915298302845,0.34565917268619795,200.84540939085252,0.3445120793483484,102.2073685404052,0.3290344402072072,44.81732254895208,0.11451180888288287,267.9796463150084,-0.010361238431413998,144.21052631578544,0.032274086952449293,106.31578947368138,0.31781511232532533,80.55758269827575,0.3161810457977979,57.22222221999859,0.32371560721521525,46.41045944643065
213,0.34581608598798796,276.6772380984661,0.3470091713334939,200.38067952440517,0.3458566671801802,101.51272480323183,0.33039526048648643,44.71151730533345,0.11468224959459458,267.9779779801736,-0.010299773457668323,144.21052631578544,0.03251321496935508,106.31578947368138,0.31918675423723725,80.55889009275319,0.3175959742402403,57.22222221999859,0.32512783024924924,46.391235648791884
214,0.3471985495325325,276.2608038611746,0.3483591699807898,199.91489964859133,0.34720125501201204,100.82667552469628,0.33175608076576574,44.60667522897273,0.1148526903063063,267.97630964533874,-0.010238308483922648,144.21052631578544,0.03275234298626087,106.31578947368138,0.3205583961491491,80.56041136954133,0.31901090268268273,57.22222221999859,0.3265400532832833,46.370708653783716
215,0.34858101307707706,275.8415427801303,0.34970916862808576,199.4488935674992,0.3485458428438439,100.1497084099221,0.333116901045045,44.50201639148238,0.115023131018018,267.9746413105039,-0.010176843510176973,144.21052631578544,0.03299147100316667,106.31578947368138,0.321930038061061,80.5620881917057,0.3204258311251252,57.22222221999859,0.3279522763173173,46.34898342422358
216,0.3499634766216216,275.41970771949565,0.35105916727538167,198.9832216719596,0.3498904306756757,99.4822896914507,0.3344777213243243,44.396723000462465,0.11519357172972973,267.972972975669,-0.010115378536431296,144.21052631578544,0.03323059902007246,106.31578947368138,0.32330167997297293,80.56386411444154,0.32184075956756764,57.22222221999859,0.32936449935135137,46.32616585952025
217,0.35134594016616616,275.0006026686556,0.3524091659226776,198.51818696854434,0.35123501850750755,98.82486412924166,0.33583854160360355,44.28993939950071,0.11536401244144144,267.97130464083415,-0.010053913562685621,144.21052631578544,0.03346972703697826,106.31578947368138,0.32467332188488485,80.56568458507391,0.3232556880100101,57.22222221999859,0.3307767223853854,46.30236279567373
218,0.3527284037107107,274.5843746986624,0.3537591645699736,198.0540785863056,0.3525796063393394,98.1778550106725,0.33719936188288285,44.180772068172494,0.11553445315315315,267.9696363059994,-0.009992448588939946,144.21052631578544,0.033708855053884046,106.31578947368138,0.32604496379679676,80.5674969430575,0.3246706164524525,57.22222221999859,0.33218894541941946,46.27768200527541
219,0.3541108672552552,274.1711616101475,0.3551091632172695,197.59117177677538,0.3539241941711712,97.54166415053864,0.3385601821621621,44.070421579652255,0.11570489386486486,267.96796797116457,-0.009930983615194271,144.21052631578544,0.03394798307078985,106.31578947368138,0.3274166057087087,80.56925041997681,0.32608554489489494,57.22222221999859,0.33360116845345344,46.252232197507944
220,0.3554933307997998,273.7610919333219,0.35645916186456544,197.12972791396595,0.35526878200300305,96.9166718910536,0.3399210024414414,43.96368031317618,0.11587533457657657,267.9662996363297,-0.009869518641448595,144.21052631578544,0.034187111087695635,106.31578947368138,0.3287882476206206,80.57089613954594,0.3275004733373374,57.22222221999859,0.3350133914874875,46.2261230181453
221,0.3568757943443443,273.3542849279759,0.3578091605118614,196.6699944943699,0.3566133698348349,96.30323710184885,0.34128182272072066,43.86057681746022,0.11604577528828829,267.9646313014949,-0.00980805366770292,144.21052631578544,0.034426239104601436,106.31578947368138,0.3301598895325325,80.57238711760883,0.32891540177977985,57.22222221999859,0.33642561452152153,46.19946504955275
222,0.3582582578888889,272.9508505834787,0.3591591591591573,196.21220513695962,0.3579579576666667,95.7016971799739,0.34264264299999997,43.761129935234386,0.116216216,267.96296296666003,-0.009746588693957245,144.21052631578544,0.03466536712150722,106.31578947368138,0.3315315314444444,80.57367826213914,0.3303303302222223,57.22222221999859,0.3378378375555556,46.17236981068689
223,0.3596407214334334,272.5508896187792,0.36050915780645326,195.75657958318794,0.35930254549849855,95.11236804989623,0.3440034632792792,43.66534880324262,0.11638665671171171,267.9612946318252,-0.00968512372021157,144.21052631578544,0.034904495138413025,106.31578947368138,0.33290317335635633,80.57472637324017,0.3317452586646647,57.22222221999859,0.3392500605895896,46.144949757095574
224,0.3610231849779779,272.15449348240537,0.36185915645374916,195.30332369698752,0.3606471333303304,94.5355441635013,0.3453642835585585,43.573232852242896,0.11655709742342342,267.95962629699045,-0.009623658746465893,144.21052631578544,0.03514362315531881,106.31578947368138,0.33427481526826824,80.57549014314503,0.33316018710710715,57.22222221999859,0.34066228362362366,46.11731828091803
225,0.3624056485225225,271.7617443524647,0.3632091551010451,194.85262946477147,0.3619917211621622,93.96751262206162,0.3467251038378378,43.48477180700719,0.11672753813513513,267.9579579621555,-0.009562193772720218,144.21052631578544,0.035382751172224614,106.31578947368138,0.33564645718018016,80.57593015621654,0.3345751155495496,57.22222221999859,0.34207450665765765,46.08958971088474
226,0.363788112067067,271.3727917457734,0.3645591537483411,194.4046749954328,0.36333630899399405,93.40742080351569,0.3480859241171171,43.39994568632146,0.11689797884684684,267.9562896273207,-0.009500728798974543,144.21052631578544,0.0356218791891304,106.31578947368138,0.33701809909209207,80.5760088889472,0.33599004399199206,57.22222221999859,0.3434867296916917,46.0618793123175
227,0.3651705756116116,270.98768909759656,0.365909152395637,193.95962452034485,0.3646808968258259,92.85631648209876,0.34944674439639634,43.31872480298569,0.11706841955855855,267.9546212924859,-0.009439263825228866,144.21052631578544,0.03586100720603619,106.31578947368138,0.338389741004004,80.57569070995933,0.3374049724344345,57.22222221999859,0.34489895272572574,46.03430328712944
228,0.3665530391561561,270.6064796788056,0.36725915104293294,193.5176283933609,0.3660254846576577,92.31520176438583,0.35080756467567564,43.241069763813826,0.11723886027027026,267.952952957651,-0.009377798851483191,144.21052631578544,0.03610013522294199,106.31578947368138,0.3397613829159159,80.57494188000484,0.3388199008768769,57.22222221999859,0.3463111757597598,46.006978773824954
