name,TI-6AL-4V MILL ANNEAL,TI-6AL-4V MILL ANNEAL,TI-6AL-4V DUPLEX ANNEAL,TI-6AL-4V DUPLEX ANNEAL
axis,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$,thickness (in),$K_c \text{ ksi}\sqrt{\text{in}}$
764,0.8590523239288612,56.84916514031163,0.9020993214904904,60.01280690416428
765,0.8601537648759812,56.82731946871508,0.9032713268288288,59.98994280696512
766,0.8612552058231011,56.8062139235969,0.9044433321671671,59.96716823507746
767,0.8623566467702211,56.78587082939797,0.9056153375055055,59.944483538370704
768,0.863458087717341,56.766312711838,0.9067873428438438,59.92188980854591
769,0.8645595286644611,56.74722518750042,0.9079593481821822,59.899388909112254
770,0.865660969611581,56.728578633449786,0.9091313535205205,59.8769835059035
771,0.866762410558701,56.71035965114168,0.9103033588588588,59.85467709813398
772,0.8678638515058209,56.69255485858827,0.9114753641971972,59.832474049993806
773,0.8689652924529409,56.67515089720987,0.9126473695355355,59.81037962278408
774,0.8700667334000608,56.65813443905397,0.9138193748738739,59.78840000759144
775,0.8711681743471807,56.64149219438121,0.9149913802122122,59.76654235850226
776,0.8722696152943007,56.62521091962053,0.9161633855505505,59.74481482635592
777,0.8733710562414206,56.60927742569083,0.9173353908888888,59.72322659303863
778,0.8744724971885406,56.5936785866904,0.9185073962272272,59.70178790631569
779,0.8755739381356605,56.57840134895481,0.9196794015655655,59.680510115203944
780,0.8766753790827805,56.56343274048163,0.9208514069039039,59.65940570588371
781,0.8777768200299004,56.54875988072341,0.9220234122422423,59.638488338150246
782,0.8788782609770204,56.534369990747926,0.9231954175805805,59.61777288240445
783,0.8799797019241403,56.52025040376655,0.9243674229189189,59.597275457183734
784,0.8810811428712603,56.50638857603001,0.9255394282572572,59.57701346723172
785,0.8821825838183802,56.49277209809171,0.9267114335955956,59.55700564210819
786,0.8832840247655002,56.479388706439366,0.9278834389339339,59.53727207533789
787,0.8843854657126201,56.46622629549356,0.9290554442722723,59.51783426409959
788,0.8854869066597401,56.45327292997435,0.9302274496106105,59.498715149454355
789,0.88658834760686,56.44051685763582,0.9313994549489489,59.479939157112796
790,0.88768978855398,56.42794652236769,0.9325714602872872,59.46153223874313
791,0.8887912295011,56.41555057766536,0.9337434656256256,59.44352191381783
792,0.88989267044822,56.403317900466796,0.934915470963964,59.42593731199986
793,0.8909941113953399,56.39123760535812,0.9360874763023023,59.40880960463922
794,0.8920955523424599,56.379299059145886,0.9372594816406407,59.392248837961716
795,0.8931969932895798,56.367491895797684,0.9384314869789789,59.37628042749472
796,0.8942984342366997,56.355806031750184,0.9396034923173173,59.36093196548324
797,0.8953998751838197,56.34423168158496,0.9407754976556556,59.346233258211015
798,0.8965013161309396,56.332759374072076,0.941947502993994,59.33221636392437
799,0.8976027570780596,56.3213799685811,0.9431195083323323,59.31891563135739
800,0.8987041980251795,56.31008467185991,0.9442915136706707,59.306367738860814
801,0.8998056389722995,56.298865055181594,0.9454635190090089,59.29461173413258
802,0.9009070799194194,56.28771307185825,0.9466355243473473,59.283689074550516
803,0.9020085208665394,56.276621075123266,0.9478075296856857,59.273484063470534
804,0.9031099618136593,56.26558183638063,0.948979535024024,59.26366722506915
805,0.9042114027607793,56.25458856382247,0.9501515403623624,59.25422964387272
806,0.9053128437078992,56.243634921414056,0.9513235457007007,59.245162500474784
807,0.9064142846550192,56.2327150482463,0.952495551039039,59.236457067167215
808,0.9075157256021391,56.22182357825627,0.9536675563773773,59.22810470380179
809,0.9086171665492591,56.210955660315214,0.9548395617157157,59.22009685387955
810,0.909718607496379,56.200106978684346,0.956011567054054,59.21242504086979
811,0.910820048443499,56.18927377383821,0.9571835723923924,59.20508086475882
812,0.9119214893906189,56.17845286365579,0.9583555777307307,59.198055998826305
813,0.913022930337739,56.16764166497963,0.959527583069069,59.19134218665235
814,0.9141243712848589,56.15683821554178,0.9606995884074074,59.184931239352345
815,0.9152258122319789,56.14604119625856,0.9618715937457457,59.17881503304154
816,0.9163272531790988,56.13524995389227,0.9630435990840841,59.1729855065291
817,0.9174286941262187,56.124464524080366,0.9642156044224224,59.16743465923988
818,0.9185301350733387,56.11368565473335,0.9653876097607608,59.16215454936714
819,0.9196315760204586,56.10291482979934,0.966559615099099,59.15713729225254
820,0.9207330169675786,56.09215429339683,0.9677316204374374,59.152375058996945
821,0.9218344579146985,56.08140707431501,0.9689036257757757,59.14786007529854
822,0.9229358988618185,56.070677010881596,0.9700756311141141,59.14358462052174
823,0.9240373398089384,56.05996877619898,0.9712476364524524,59.13954102699392
824,0.9251387807560584,56.04928790374724,0.9724196417907908,59.13572167953182
825,0.9262402217031783,56.038640813355364,0.9735916471291292,59.1321190151972
826,0.9273416626502983,56.02803483753994,0.9747636524674674,59.128725523280934
827,0.9284431035974182,56.017478248211916,0.9759356578058058,59.12553374551693
828,0.9295445445445382,56.00698028375031,0.9771076631441441,59.12253627652463
829,0.9306459854916581,55.99655117644441,0.9782796684824825,59.11972576448074
830,0.9317474264387781,55.98620218030306,0.9794516738208208,59.11709491202024
831,0.932848867385898,55.97594559923213,0.9806236791591592,59.114636477366275
832,0.933950308333018,55.965794815579315,0.9817956844974974,59.11234327568904
833,0.9350517492801379,55.95576431904654,0.9829676898358358,59.11020818069413
834,0.9361531902272578,55.94586973597065,0.9841396951741741,59.10822412643977
835,0.9372546311743779,55.936127858970956,0.9853117005125125,59.10638410938302
836,0.9383560721214979,55.92655667696524,0.9864837058508509,59.10468119065495
837,0.9394575130686178,55.917175405553024,0.9876557111891892,59.103108498565724
838,0.9405589540157377,55.90800451776643,0.9888277165275275,59.10165923133768
839,0.9416603949628577,55.89906577518923,0.9899997218658658,59.10032666006825
840,0.9427618359099776,55.890382259442966,0.9911717272042042,59.099104131921706
841,0.9438632768570976,55.88197840404121,0.9923437325425425,59.09798507354998
842,0.9449647178042175,55.87388002661147,0.9935157378808809,59.09696299474268
843,0.9460661587513375,55.866114361484485,0.9946877432192192,59.09603149230596
844,0.9471675996984574,55.8587100926514,0.9958597485575575,59.09518425417093
845,0.9482690406455774,55.851697387088855,0.9970317538958958,59.094415063730835
846,0.9493704815926973,55.84497680694647,0.9982037592342342,59.09371780440719
847,0.9504719225398173,55.83835788588018,0.9993757645725726,59.093086464445335
848,0.9515733634869372,55.83183729814535,1.0005477699109109,59.09251514193901
849,0.9526748044340572,55.82541170499301,1.0017197752492493,59.091998050083646
850,0.9537762453811771,55.819077758456125,1.0028917805875874,59.091529522659684
851,0.9548776863282971,55.812832105257606,1.0040637859259258,59.09110401974359
852,0.955979127275417,55.806671390841466,1.0052357912642642,59.09071613364929
853,0.957080568222537,55.80059226352507,1.0064077966026026,59.09036059509775
854,0.9581820091696569,55.79459137877501,1.007579801940941,59.090032279616516
855,0.9592834501167768,55.78866540360431,1.0087518072792792,59.0897262141674
856,0.9603848910638968,55.782811021092705,1.0099238126176175,59.08943758400403
857,0.9614863320110167,55.77702493502879,1.011095817955956,59.08916173975782
858,0.9625877729581368,55.77130387467446,1.0122678232942943,59.08889420475384
859,0.9636892139052567,55.76564459965221,1.0134398286326327,59.08863068255515
860,0.9647906548523767,55.76004390495429,1.0146118339709709,59.08836706473615
861,0.9658920957994966,55.754498626074096,1.0157838393093093,59.088099438885855
862,0.9669935367466166,55.7490056442604,1.0169558446476477,59.087824096839014
863,0.9680949776937365,55.743561891893684,1.018127849985986,59.08753754313755
864,0.9691964186408565,55.738164357984544,1.0192998553243242,59.08723650372035
865,0.9702978595879764,55.732810093794726,1.0204718606626626,59.08691793484208
866,0.9713993005350964,55.72749621858039,1.021643866001001,59.08657903222171
867,0.9725007414822163,55.72221992545789,1.0228158713393394,59.08621724041963
868,0.9736021824293363,55.716978487391565,1.0239878766776775,59.085830262444
869,0.9747036233764562,55.711769263304056,1.025159882016016,59.08541606958608
870,0.9758050643235762,55.70658970430893,1.0263318873543543,59.0849729114849
871,0.9769065052706961,55.70143736006571,1.0275038926926927,59.08449932642075
872,0.9780079462178161,55.69630988525705,1.028675898031031,59.08399415183807
873,0.979109387164936,55.69120504618854,1.0298479033693693,59.083456535097184
874,0.980210828112056,55.68612072751042,1.0310199087077077,59.08288594445498
875,0.9813122690591759,55.68025641024643,1.032191914046046,59.080827632534245
876,0.9824137100062958,55.674438068971604,1.0333639193843844,59.078799338275275
877,0.9835151509534158,55.66866607330942,1.0345359247227226,59.07680460159466
878,0.9846165919005357,55.66294110331887,1.035707930061061,59.074847341109006
879,0.9857180328476557,55.65726386276619,1.0368799353993994,59.07293154650672
880,0.9868194737947757,55.65163507707121,1.0380519407377378,59.07106127304769
881,0.9879209147418957,55.64605549125362,1.0392239460760762,59.06924063606297
882,0.9890223556890156,55.6405258678793,1.0403959514144143,59.06747380545451
883,0.9901237966361356,55.63504698500664,1.0415679567527527,59.06576500019482
884,0.9912252375832555,55.629619634132844,1.042739962091091,59.06411848282668
885,0.9923266785303755,55.624244618140246,1.0439119674294295,59.06253855396282
886,0.9934281194774954,55.61892274924261,1.0450839727677677,59.06102954678563
887,0.9945295604246154,55.613654846931446,1.046255978106106,59.05959582154688
888,0.9956310013717353,55.60844173592233,1.0474279834444444,59.05824176006734
889,0.9967324423188553,55.603284244101204,1.0485999887827828,59.05697176023656
890,0.9978338832659752,55.598183200470686,1.049771994121121,59.055790230512514
891,0.9989353242130952,55.5931394330964,1.0509439994594594,59.054701584421316
892,1.0000367651602151,55.58815376705326,1.0521160047977978,59.053710235056904
893,1.001138206107335,55.58322702237179,1.0532880101361362,59.052820589580755
894,1.002239647054455,55.578360011984465,1.0544600154744745,59.05203704372154
895,1.003341088001575,55.57355353967197,1.0556320208128127,59.051363976274885
896,1.004442528948695,55.56880839800956,1.056804026151151,59.05080574360299
897,1.0055439698958148,55.56412536631332,1.0579760314894895,59.050366674134395
898,1.0066454108429348,55.559505208586536,1.0591480368278279,59.05005106286361
899,1.0077468517900547,55.55494867146596,1.060320042166166,59.049863165850866
900,1.0088482927371747,55.55045648216813,1.0614920475045044,59.0498071947218
901,1.0099497336842946,55.54602934643571,1.0626640528428428,59.0498873111671
902,1.0110511746314148,55.541667946483756,1.0638360581811812,59.05010762144228
903,1.0121526155785348,55.53737293894606,1.0650080635195196,59.050472170867295
904,1.0132540565256547,55.53314495282146,1.0661800688578578,59.050984938326316
905,1.0143554974727746,55.52898458742012,1.0673520741961962,59.05164983076735
906,1.0154569384198946,55.52489241030988,1.0685240795345345,59.05247067770201
907,1.0165583793670145,55.52086895526255,1.069696084872873,59.05345122570514
908,1.0176598203141343,55.51691472020021,1.070868090211211,59.05459513291454
909,1.0187612612612542,55.51303016514156,1.0720400955495495,59.05590596353069
910,1.0198627022083742,55.50921571014816,1.0732121008878879,59.057387182316404
911,1.020964143155494,55.505471733270824,1.0743841062262263,59.05904214909654
912,1.022065584102614,55.50179856849588,1.0755561115645644,59.0608741132577
913,1.0231670250497342,55.49819650369148,1.0767281169029028,59.06288620824792
914,1.0242684659968542,55.49466577855395,1.0779001222412412,59.06508144607636
915,1.0253699069439741,55.491206582554064,1.0790721275795796,59.067462711813036
916,1.026471347891094,55.48781905288335,1.080244132917918,59.070032758088445
917,1.027572788838214,55.484503272400445,1.0814161382562562,59.072794199593325
918,1.028674229785334,55.48125926757736,1.0825881435945945,59.07574950757834
919,1.029775670732454,55.478087006445826,1.083760148932933,59.07890100435373
920,1.0308771116795739,55.47498639654357,1.0849321542712713,59.08225085778907
921,1.0319785526266938,55.471957282860664,1.0861041596096095,59.08580107581291
922,1.0330799935738137,55.46899944578581,1.0872761649479479,59.08955350091252
923,1.0341814345209337,55.46611259905266,1.0884481702862863,59.09350980463355
924,1.0352828754680536,55.46329638768612,1.0896201756246247,59.09767148207972
925,1.0363843164151736,55.46055038594868,1.090792180962963,59.102039846412566
926,1.0374857573622935,55.4578740952867,1.0919641863013012,59.10661602335108
927,1.0385871983094135,55.45526694227674,1.0931361916396396,59.11140094567142
928,1.0396886392565334,55.452728276571854,1.094308196977978,59.11639534770663
929,1.0407900802036534,55.450257368847936,1.0954802023163164,59.12159975984632
930,1.0418915211507733,55.44785340874998,1.0966522076546545,59.12701450303634
931,1.0429929620978933,55.44551550283843,1.097824212992993,59.13263968327851
932,1.0440944030450132,55.44324267253549,1.0989962183313313,59.13847518613031
933,1.0451958439921332,55.441033852071406,1.1001682236696697,59.144520671204525
934,1.0462972849392531,55.4388878864308,1.1013402290080079,59.15077556666903
935,1.047398725886373,55.436803529298984,1.1025122343463463,59.15723906374643
936,1.048500166833493,55.43477944100825,1.1036842396846847,59.163910111213724
937,1.049601607780613,55.43281418648422,1.104856245023023,59.17078740990208
938,1.050703048727733,55.430906233192104,1.1060282503613614,59.177869407196475
939,1.0518044896748528,55.429053949083055,1.1072002556996996,59.18515429153541
940,1.0529059306219728,55.42725560054046,1.108372261038038,59.19263998691059
941,1.0540073715690927,55.42550935032626,1.1095442663763764,59.20032414736664
942,1.0551088125162127,55.42381325552725,1.1107162717147148,59.2082041515008
943,1.0562102534633326,55.42216526550139,1.111888277053053,59.21627709696259
944,1.0573116944104526,55.42056321982415,1.1130602823913913,59.224539794953536
945,1.0584131353575725,55.41900484623477,1.1142322877297297,59.232988764726855
946,1.0595145763046925,55.4174877585826,1.115404293068068,59.241620228087164
947,1.0606160172518124,55.41600945477341,1.1165762984064065,59.25043010389016
948,1.0617174581989324,55.4145673147157,1.1177483037447447,59.259414002542286
949,1.0628188991460523,55.41315859826699,1.118920309083083,59.268567220500515
950,1.0639203400931723,55.411780443180184,1.1200923144214214,59.27788473477195
951,1.0650217810402922,55.41042986304981,1.1212643197597598,59.287361197413574
952,1.0661232219874122,55.409103745258406,1.122436325098098,59.29699093003194
953,1.067224662934532,55.40779884892276,1.1236083304364364,59.30676791828283
954,1.068326103881652,55.40651180284027,1.1247803357747748,59.316685806371005
955,1.069427544828772,55.40523910343523,1.1259523411131132,59.326737891549854
956,1.070528985775892,55.40397711270517,1.1271243464514513,59.33691711862114
957,1.071630426723012,55.40272205616712,1.1282963517897897,59.34721607443462
958,1.072731867670132,55.40147002080399,1.129468357128128,59.35762698238781
959,1.073833308617252,55.40021695301078,1.1306403624664665,59.36814169692568
960,1.074934749564372,55.398958656541026,1.1318123678048049,59.37875169804028
961,1.076036190511492,55.39769079045296,1.132984373143143,59.3894480857705
962,1.0771376314586119,55.39640886705596,1.1341563784814814,59.40022157470176
963,1.0782390724057318,55.39510824985676,1.1353283838198198,59.41106248846567
964,1.0793405133528517,55.39378415150581,1.1365003891581582,59.42196075423975
965,1.0804419542999717,55.3924316317436,1.1376723944964964,59.432905897247146
966,1.0815433952470916,55.3910455953469,1.1388443998348348,59.44388703525628
967,1.0826448361942116,55.38962079007517,1.1400164051731732,59.45489287308057
968,1.0837462771413315,55.38815180461678,1.1411884105115115,59.465911697078134
969,1.0848477180884515,55.386633066535396,1.14236041584985,59.47693136965145
970,1.0859491590355714,55.38505884021623,1.143532421188188,59.487939323747135
971,1.0870505999826914,55.38342322481239,1.1447044265265265,59.4989225573555
972,1.0881520409298113,55.38172015219118,1.1458764318648649,59.50986762801039
973,1.0892534818769313,55.3799433848804,1.1470484372032033,59.520760647288796
974,1.0903549228240512,55.37808651401468,1.1482204425415414,59.53158727531057
975,1.0914563637711712,55.37614295728178,1.1493924478798798,59.542332715238125
976,1.0925578047182911,55.37410595686888,1.1505644532182182,59.55298170777612
977,1.093659245665411,55.371968577408936,1.1517364585565566,59.563518525671185
978,1.094760686612531,55.369723703926944,1.1529084638948948,59.573926968211566
979,1.095862127559651,55.36736403978628,1.1540804692332332,59.58419035572687
980,1.096963568506771,55.36488210463502,1.1552524745715715,59.59429152408774
981,1.0980650094538909,55.362270232352216,1.15642447990991,59.60421281920552
982,1.0991664504010108,55.35952056899423,1.1575964852482483,59.613936091532025
983,1.1002678913481307,55.35662507074105,1.1587684905865865,59.62344269055917
984,1.1013693322952507,55.353575501842585,1.1599404959249249,59.632713459318694
985,1.1024707732423706,55.35036343256499,1.1611125012632633,59.641728728881816
986,1.1035722141894906,55.34698023713695,1.1622845066016017,59.65046831285902
987,1.1046736551366105,55.343417091696054,1.1634565119399398,59.65891150189967
988,1.1057750960837305,55.33966497223502,1.1646285172782782,59.6670370581917
989,1.1068765370308504,55.33571465254809,1.1658005226166166,59.67482320996138
990,1.1079779779779704,55.33155670217726,1.166972527954955,59.68224764597295
991,1.1090794189250903,55.327181484358675,1.1681445332932934,59.689287510028365
992,1.1101808598722103,55.32257915396887,1.1693165386316315,59.695919395466916
993,1.1112823008193302,55.31773965547112,1.17048854396997,59.70211933966499
994,1.1123837417664502,55.31265272086173,1.1716605493083083,59.70786281853579
995,1.11348518271357,55.30730786761637,1.1728325546466467,59.71312474102891
996,1.11458662366069,55.301694396636364,1.1740045599849849,59.717879443630174
997,1.11568806460781,55.29580139019502,1.1751765653233233,59.72210068486124
998,1.11678950555493,55.289617709883906,1.1763485706616617,59.72576163977931
999,1.11789094650205,55.28313199455923,1.177520576,59.72883489447682
