name,p/b=1/12,p/b=1/12,p/b=1/6,p/b=1/6,p/b=1/3,p/b=1/3,p/b=2/3,p/b=2/3,p/b=1,p/b=1
axis,a/b,L,a/b,L,a/b,L,a/b,L,a/b,L
152,2.2961997658624735,3.0229691504095495,2.296730432805311,2.954080382361238,2.2916841433792285,2.7911206430145246,2.2939361298896914,2.4536591811973945,2.2984077328578074,2.168997983818276
153,2.311267792968042,3.0246295633867035,2.3117763301964174,2.9557761299626497,2.3067225056255323,2.7941131253983698,2.3089893078367227,2.4584004200663907,2.3134900389570836,2.1741390475802174
154,2.32633582007361,3.0263697689614277,2.3268222275875243,2.9575145355919155,2.321760867871836,2.797095172142522,2.324042485783753,2.463077055130938,2.3285723450563593,2.1792286999746477
155,2.341403847179178,3.028189955927913,2.3418681249786313,2.9593017534466206,2.3367992301181397,2.8000737027673206,2.3390956637307836,2.467691657754621,2.3436546511556355,2.1842693068006267
156,2.3564718742847464,3.030088340575948,2.356914022369738,2.961142506719293,2.3518375923644443,2.803054817053252,2.354148841677814,2.4722471482881216,2.3587369572549117,2.1892635219936087
157,2.3715399013903147,3.0320612042757658,2.3719599197608447,2.96304003858501,2.366875954610748,2.806043716019811,2.3692020196248444,2.4767467703222055,2.3738192633541875,2.1942142908578193
158,2.386607928495883,3.0341029662688586,2.3870058171519513,2.964996086771823,2.381914316857052,2.8090446369342326,2.384255197571875,2.4811940567666575,2.3889015694534637,2.1991248489043107
159,2.401675955601451,3.0362062925795517,2.402051714543058,2.9670108833006914,2.3969526791033555,2.8120608039730994,2.399308375518906,2.485592787455503,2.4039838755527394,2.203998715522374
160,2.416743982707019,3.0383622418660243,2.417097611934165,2.9690831808292453,2.4119910413496592,2.8150943964047848,2.4143615534659366,2.4899469381636807,2.4190661816520156,2.2088396821182386
161,2.4318120098125875,3.0405604482062722,2.4321435093252717,2.971210306623374,2.427029403595963,2.8181465356134177,2.429414731412967,2.494260621025965,2.434148487751292,2.2136517940481224
162,2.446880036918156,3.042789340608172,2.4471894067163786,2.973388244975502,2.4420677658422676,2.821217292269028,2.4444679093599975,2.4985380164991113,2.4492307938505675,2.2184393258386774
163,2.461948064023724,3.0450363981134663,2.4622353041074856,2.975611748498352,2.4571061280885713,2.824305714953745,2.459521087307028,2.5027832970762875,2.4643130999498437,2.2232067492202825
164,2.477016091129292,3.0472884391406927,2.477281201498592,2.977874478197503,2.472144490334875,2.827409880756218,2.474574265254059,2.507000543392755,2.4793954060491195,2.2279586934800175
165,2.4920841182348603,3.049531942362038,2.492327098889699,2.980169171906753,2.4871828525811788,2.8305269685661782,2.4896274432010896,2.5111936531885495,2.4944777121483956,2.2326998977830206
166,2.5071521453404286,3.0517533964260233,2.507372996280806,2.9824878399928965,2.5022212148274825,2.8336533551243788,2.50468062114812,2.515366244222636,2.509560018247672,2.2374351549634635
167,2.522220172445997,3.053939674180776,2.5224188936719125,2.984821986742779,2.5172595770737862,2.83678473346184,2.5197337990951505,2.519521552129058,2.5246423243469476,2.2421692468688246
168,2.5372881995515653,3.0560784267441603,2.5374647910630195,2.9871628551302782,2.53229793932009,2.8399162530838415,2.534786977042181,2.5236623247718546,2.5397246304462238,2.246906870599852
169,2.552356226657133,3.0581584912303033,2.5525106884541264,2.9895016918994926,2.5473363015663946,2.8430426804292686,2.5498401549892122,2.527790714755973,2.5548069365454995,2.251652556069055
170,2.5674242537627014,3.0601703051766,2.567556585845233,2.991830029251208,2.5623746638126983,2.846158577846549,2.5648933329362427,2.531908172219384,2.5698892426447757,2.256410574673645
171,2.5824922808682698,3.062106319560387,2.58260248323634,2.9941399782476847,2.577413026059002,2.849258498182178,2.579946510883273,2.5360153403247083,2.584971548744052,2.2611848393065106
172,2.597560307973838,3.0639614006454874,2.597648380627447,2.996424528509909,2.5924513883053057,2.8523371918851934,2.5949996888303035,2.5401119562709633,2.6000538548433276,2.265978796296711
173,2.6126283350794064,3.0657332098526906,2.6126942780185534,2.9986778472810087,2.6074897505516095,2.8553898222471865,2.610052866777334,2.5441967611838474,2.615136160942604,2.270795309593619
174,2.6276963621849743,3.06742254917193,2.6277401754096603,3.000895570185349,2.622528112797913,2.8584121835683622,2.6251060447243653,2.5482674225408157,2.6302184670418796,2.275636538172989
175,2.6427643892905426,3.0690336584294178,2.642786072800767,3.0030750745760586,2.637566475044218,2.861400916283094,2.6401592226713957,2.5523204734474683,2.6453007731411557,2.2805038076010318
176,2.657832416396111,3.0705744481757486,2.657831970191874,3.005215725070057,2.6526048372905215,2.8643537115052995,2.655212400618426,2.5563512736490788,2.6603830792404315,2.285397477106932
177,2.672900443501679,3.0720566513829333,2.6728778675829807,3.0073190795752773,2.6676431995368253,2.8672694966992838,2.6702655785654565,2.5603539974860894,2.6754653853397077,2.2903168035716277
178,2.687968470607247,3.0734958740502956,2.6879237649740872,3.0093890424364225,2.682681561783129,2.870148592590589,2.685318756512487,2.564321655147584,2.690547691438984,2.295259804582896
179,2.7030364977128154,3.074911523651357,2.702969662365194,3.0114319497584185,2.6977199240294327,2.872992830080113,2.7003719344595183,2.568246153579648,2.7056299975382596,2.3002231225258623
180,2.7181045248183837,3.0763265915139497,2.718015559756301,3.01345657031736,2.7127582862757365,2.8758056145124944,2.7154251124065487,2.5721184050689803,2.720712303637536,2.3052018925729243
181,2.733172551923952,3.0777672635474156,2.7330614571474077,3.0154740033841057,2.727796648522041,2.8785919226095236,2.730478290353579,2.57592849107131,2.7357946097368115,2.3101896173836787
182,2.7482405790295203,3.0792623310272997,2.7481073545385146,3.0174974530017895,2.742835010768345,2.881358216137263,2.7455314683006096,2.5796658910120303,2.7508769158360877,2.315178052098814
183,2.763308606135088,3.080842370187783,2.7631532519296216,3.019541856131393,2.7578733730146485,2.8841122539045507,2.76058464624764,2.5833197858108186,2.765959221935364,2.320157103795684
184,2.7783766332406565,3.0825386577215452,2.778199149320728,3.0216233395547856,2.7729117352609522,2.886862782273003,2.7756378241946704,2.5868794469626426,2.7810415280346397,2.3251147493807816
185,2.793444660346225,3.084381785259108,2.793245046711835,3.0237584784888694,2.787950097507256,2.889619081189025,2.7906910021417017,2.5903347234214418,2.796123834133916,2.330036977736355
186,2.808512687451793,3.086399933684409,2.808290944102942,3.025963326877283,2.8029884597535597,2.8923903415161436,2.805744180088732,2.593676639168161,2.8112061402331916,2.334907761045753
187,2.8235807145573615,3.0886167647892737,2.8233368414940485,3.02825218698215,2.8180268219998634,2.8951848461208476,2.8207973580357626,2.596898115737818,2.826288446332468,2.3397090623313916
188,2.8386487416629294,3.0910488841289423,2.8383827388851555,3.0306360828110424,2.833065184246168,2.8980089246133662,2.835850535982793,2.5999948351993707,2.841370752431744,2.344420885752526
189,2.8537167687684977,3.0937028262892046,2.8534286362762624,3.033120899065415,2.8481035464924718,2.900865649273059,2.8509037139298234,2.6029662600370083,2.8564530585310197,2.3490213778424707
190,2.868784795874066,3.0965715088008157,2.868474533667369,3.0357051440439644,2.8631419087387755,2.903753235986984,2.8659568918768548,2.6058168284629093,2.871535364630296,2.353486988183782
191,2.8838528229796343,3.099630098577408,2.883520431058476,3.0383772916370484,2.8781802709850792,2.9066631110143484,2.881010069823885,2.6085573443417625,2.8866176707295716,2.357792698965574
192,2.8989208500852026,3.10283122993358,2.8985663284495824,3.0411126539571396,2.893218633231383,2.909577601373668,2.8960632477709156,2.6112065827529385,2.901699976828848,2.3619123341974197
193,2.9139888771907705,3.1060995085280627,2.9136122258406894,3.0438697325492954,2.9082569954776867,2.9124672026177074,2.911116425717946,2.613793134162327,2.916782282928124,2.3658189594713757
194,2.929056904296339,3.109325232747638,2.9286581232317963,3.0465859919693643,2.9232953577239913,2.915287373527115,2.9261696036649765,2.616357511197326,2.9318645890273998,2.3694853855920357
195,2.944124931401907,3.1123572578472167,2.943704020622903,3.049172995816364,2.938333719970295,2.9179748045561595,2.941222781612008,2.6189545444707543,2.946946895126676,2.372884788634453
196,2.9591929585074754,3.114994924068065,2.9587499180140098,3.0515108405851095,2.9533720822165987,2.920443100609237,2.956275959559038,2.621656095153112,2.9620292012259517,2.3759914624600222
197,2.9742609856130433,3.1169789656484737,2.9737958154051167,3.0534418184503953,2.9684104444629025,2.9225778165775047,2.9713291375060686,2.6245541145131543,2.977111507325228,2.3787817184515085
198,2.9893290127186116,3.1179813104282674,2.9888417127962232,3.054763235115248,2.983448806709206,2.9242307763900848,2.986382315453099,2.6277640824878885,2.992193813424504,2.381234951444655
199,3.00439703982418,3.1175936767850283,3.00388761018733,3.0552193042882845,2.99848716895551,2.925213604481372,3.00143549340013,2.6314288591645645,3.00727611952378,2.383334888926421
