name,2024-T3_T351 and 7475-T761_T7651,2024-T3_T351 and 7475-T761_T7651,2324-T39,2324-T39,7075-T6_T651,7075-T6_T651,70785-T73_T7351,70785-T73_T7351,7079-T6_ T651,7079-T6_ T651,7150-T651,7150-T651,7178 - T6_ T651,7178 - T6_ T651,7475-T61_T651,7475-T61_T651,A357-T6 _CHILLED_,A357-T6 _CHILLED_,A357-T6 _UNCHILLED_,A357-T6 _UNCHILLED_
axis,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $,t,$K_c \text{ ksi}\sqrt{\text{in}} $
75,0.8572461249609916,93.15917179828946,0.8510581380209107,100.87390856777873,0.8774994403822565,54.36620762025322,0.8608700845363948,70.99956367423773,0.8714924447818791,58.39328902759207,0.8765028967110012,56.50714918983529,0.8915187091220599,27.31111752388871,0.8638521324714661,75.8696646051093,0.8933274918059283,21.89977776200869,0.8954777841750616,18.22995251786788
76,0.8686695488142717,92.2882529895939,0.8624068501956657,100.00172931218165,0.8891807075629776,54.10813044585505,0.8723310037444545,70.72085631360342,0.8830899479021019,58.01250592414994,0.888141410965557,56.185160743894656,0.9033978717145164,27.21133429214437,0.8753684177037254,75.18034969085537,0.9052538112574691,21.83945298101513,0.90741083447371,18.176354905134684
77,0.8800929726675518,91.43161566351196,0.8737555623704207,99.14512097912649,0.9008619747436988,53.84927415091496,0.8837919229525143,70.43947501819707,0.8946874510223247,57.63147556478167,0.8997799252201127,55.86244906378698,0.9152770343069728,27.116465258880257,0.8868847029359848,74.50122571673927,0.9171801307090099,21.786793405578244,0.9193438847723583,18.128778861654734
78,0.8915163965208319,90.59013520657825,0.8851042745451757,98.30505261094117,0.9125432419244199,53.589514362837235,0.8952528421605741,70.15504191221356,0.9062849541425475,57.249980011413015,0.9114184394746685,55.53887260030687,0.9271561968994293,27.02644727103055,0.8984009881682441,73.83283124949247,0.9291064501605507,21.740947648602855,0.9312769350710066,18.08670012478193
79,0.902939820374112,89.76469395365078,0.8964529867199308,97.4825025466053,0.9242245091051411,53.328721162186724,0.9067137613686338,69.8671646180683,0.9178824572627703,56.867788953565395,0.9230569537292242,55.214283155783846,0.9390353594918858,26.941213938090925,0.9099172734005034,73.17570497569821,0.9410327696120916,21.701025062737614,0.943209985369655,18.04957007717215
80,0.9143632442273921,88.95618118791083,0.9078016988946858,96.67845842175012,0.9359057762858622,53.06675908268879,0.9181746805766936,69.57543625639723,0.9294799603829931,56.48465970835585,0.93469546798378,54.8885258840824,0.9509145220843422,26.860695632118563,0.9214335586327629,72.53038570179154,0.9529590890636324,21.66609574037532,0.9551430356683033,18.016815746783248
81,0.9257866680806722,88.16549314086322,0.9191504110694408,95.89391716865839,0.9475870434665834,52.803487111229344,0.9296355997847533,69.27943544605681,0.9410774635032159,56.10033722049707,0.9463339822383359,54.561439290601896,0.9627936846767988,26.784819487732104,0.9329498438650222,71.8974123540593,0.9648854085151732,21.63519051365268,0.9670760859669517,17.98783980687507
82,0.9372100919339523,87.39353299233596,0.9304991232441958,95.12988501626455,0.9592683106473046,52.53875868785486,0.9410965189928131,68.97872630412404,0.9526749666234386,55.71455406229734,0.9579724964928916,54.232855232276705,0.9746728472692553,26.713509402111697,0.9444661290972816,71.27732397864008,0.9768117279667141,21.60730095445053,0.9790091362656,17.962020576009408
83,0.9486335157872324,86.64121087048063,0.9418478354189509,94.38737749015466,0.9709495778280257,52.27242170577232,0.9525574382008729,68.67285844589645,0.9642724697436614,55.32703043366061,0.9696110107474474,53.90259891757606,0.9865520098617118,26.64668603499897,0.9559824143295409,70.67065974152436,0.9887380474182549,21.581379374393585,0.9909421865642484,17.93871201805008
84,0.9600569396405125,85.90944385177204,0.9531965475937059,93.66741941256632,0.9826308450087469,52.004318511349254,0.9640183574089326,68.36136698489209,0.9758699728638841,54.937474162086474,0.9812495250020031,53.57048890650415,0.9984311724541682,26.58426680869706,0.9674986995618002,70.07795892855435,1.0006643668697957,21.556338824850634,1.0028752368628968,17.917243742162828
85,0.9714803634937926,85.19915596100846,0.964545259768461,92.97104490238881,0.994312112189468,51.73428590411376,0.9754792766169924,68.04377253284953,0.9874674759841069,54.54558070267013,0.9928880392565589,53.23633711060012,1.0103103350466247,26.526165908070556,0.9790149847940596,69.49976094542404,1.0125906863213365,21.531053096934507,1.0148082871615451,17.89692100281541
86,0.9829037873470727,84.51127817131149,0.9758939719432159,92.299297375163,1.0059933793701892,51.46215513675445,0.9869401958250521,67.71958119972791,0.9990649791043297,54.15103313810243,1.0045265535111148,52.89994879293797,1.0221894976390813,26.472294280545565,0.9905312700263189,68.93660531767928,1.0245170057728774,21.504356721501992,1.0267413374601935,17.87702469977758
87,0.9943272112003528,83.84674840412612,0.9872426841179709,91.65322954308132,1.0176746465509103,51.187751915120465,0.9984011150331119,67.38828459370686,1.0106624822245525,53.753502178669834,1.0161650677656704,52.56112256812672,1.0340686602315377,26.422559636109675,1.0020475552585784,68.38903169071767,1.0364433252244183,21.475044969153856,1.0386743877588418,17.856811378121016
88,1.005750635053633,83.20651152922073,0.998591396292726,91.03390341498789,1.0293559137316315,50.91089639822153,1.0098620342411717,67.04935982118653,1.0222599853447754,53.35264616225446,1.0278035820202263,52.21965040231025,1.0459478228239942,26.37686644731196,1.0135638404908376,67.85757982978865,1.048369644675959,21.441873850235012,1.0506074380574901,17.835513228219394
89,1.0171740589069131,82.59151936468712,1.009940108467481,90.4423902963784,1.0410371809123526,50.63140319822787,1.0213229534492314,66.70226948678766,1.033857488464998,52.94811105433408,1.039442096274782,51.87531761316744,1.0578269854164506,26.33511594926299,1.025080125723097,67.34278961999338,1.0602959641274998,21.403560114834242,1.0625404883561385,17.81233808574843
90,1.0285974827601931,82.00273067694036,1.021288820642236,89.87977078940015,1.0527184480930738,50.34908138047028,1.032783872657291,66.34646169335147,1.0454549915852207,52.53953044798205,1.0510806105293378,51.527902869912,1.0697061480089072,26.29720613963481,1.0365964109553563,66.8452010662849,1.0722222835790407,21.358781252784397,1.0744735386547868,17.786469431685706
91,1.0400209066134734,81.44111118071895,1.032637532816991,89.34713479285205,1.064399715273795,50.06373446344006,1.044244791865351,65.98137004193971,1.0570524947054436,52.12652556386737,1.0627191247838936,51.177178193292676,1.0815853106013638,26.263031778660967,1.0481126961876157,66.36535429346799,1.0841486030305816,21.306175493662373,1.0864065889534351,17.75706639231089
92,1.0514443304667533,80.90763353908481,1.043986244991746,88.84558150218463,1.076080982454516,49.7751604187891,1.0557057110734107,65.60641363183467,1.0686499978256663,51.70870525025471,1.0743576390384493,50.822908955593086,1.0934644731938201,26.232484389136488,1.059628981419875,65.90378954619923,1.0960749224821222,21.244341806788974,1.0983396392520834,17.72326373920556
93,1.0628677543200336,80.40327736342321,1.0553349571665012,88.3762194095,1.0877622496352373,49.48315167132979,1.0671666302814704,65.22099706053919,1.0802475009458892,51.28566598300435,1.0859961532930051,50.46485388063178,1.1053436357862767,26.2054522564179,1.0711452666521344,65.46104718898704,1.1080012419336631,21.171839901229127,1.1102726895507318,17.684171889253303
94,1.0742911781733135,79.92902921344275,1.066683669341256,87.94016630355196,1.0994435168159584,49.18749509903508,1.0786275494895303,64.82451042377659,1.0918450040661118,50.85699186557219,1.0976346675475608,50.10276504376226,1.117222798378733,26.181820428423197,1.0826615518843936,65.0376677061916,1.119927561385204,21.08719022579166,1.12220573984938,17.638876904639684
95,1.0857146020265938,79.48588259717549,1.078032381516011,87.53854926974583,1.1111247839966796,48.887972033038466,1.09008846869759,64.41632931549078,1.1034425071863347,50.422254629009785,1.1092731818021166,49.73638787187292,1.1291019609711896,26.161470715631893,1.094177837116653,64.63419170202489,1.1318538808367449,20.98887396902954,1.1341387901480284,17.586440492852216
96,1.0971380258798737,79.07483797097676,1.0893810936907662,87.17250469013855,1.1228060511774007,48.58435825763395,1.1015493879056497,63.995814827846154,1.1150400103065574,49.981013631964316,1.1209116960566725,49.36546114338714,1.1409811235636462,26.144281691084966,1.1056941223489123,64.2511599005507,1.1437802002882858,20.87533305923968,1.146071840446677,17.525900006680455
97,1.108561449733154,78.69690273952538,1.100729805865521,86.84317824343873,1.1344873183581219,48.276424010276116,1.1130103071137096,63.56231355122763,1.1266375134267803,49.532815860678596,1.1325502103112282,48.98971698826318,1.1528602861561026,26.130128690384883,1.1172104075811717,63.88911314568461,1.1557065197398264,20.744970164462927,1.1580048907453253,17.456268444215862
98,1.119984873586434,78.35309125582351,1.1120785180402761,86.55172490500655,1.146168585538843,47.96393398158007,1.1244712263217693,63.115157574240705,1.138235016547003,49.07719592899109,1.144188724565784,48.60888088799427,1.1647394487485592,26.118883811695625,1.1287266928134312,63.548592401193964,1.1676328391913673,20.596148692484235,1.1699379410439736,17.376534448851917
99,1.1314082974397142,78.04442482119664,1.1234272302150312,86.29930894685381,1.1578498527195642,47.64664731532146,1.135932145529829,62.65366448371138,1.1498325196672259,48.61367607833586,1.1558272388203397,48.222671675608524,1.1766186113410155,26.110415915742617,1.1402429780456904,63.23013875069796,1.1795591586429082,20.42719279083257,1.181870991342622,17.285662309284096
